JPT_POWIER,JPT_KOD_JE,JPT_NAZWA_,GDP_2000,GDP_2001,GDP_2002,GDP_2003,GDP_2004,GDP_2005,GDP_2006,GDP_2007,GDP_2008,GDP_2009,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020
17013,0415032,Czernikowo,280305920.0,237845184.0,285281184.0,340988416.0,391832160.0,282158272.0,307900288.0,346107904.0,329049280.0,443849728.0,491005696.0,347783936.0,402560640.0,466428640.0,630274432.0,627795072.0,690783104.0,699763328.0,682589056.0,833500544.0,910112832.0
16231,0415072,Obrowo,430900576.0,271263712.0,381603360.0,356817600.0,465930496.0,313082912.0,385045792.0,430717088.0,473609216.0,879985792.0,1071633664.0,557078592.0,445621632.0,634345600.0,918820928.0,1024432640.0,1021541440.0,1128291072.0,1132018688.0,1887435520.0,1909932416.0
9818,0601082,Leśna Podlaska,234725872.0,310705472.0,452918912.0,375089120.0,530886528.0,516051776.0,450957056.0,470751936.0,411165472.0,492992800.0,592740224.0,523383456.0,612612608.0,645597632.0,575435968.0,440759712.0,491201472.0,641326208.0,652324480.0,698882560.0,607550784.0
14134,0601162,Terespol,1157959424.0,1241689984.0,3115865856.0,1081665792.0,1806226048.0,2443073280.0,3238231552.0,3291746048.0,3493989632.0,3860793088.0,7147749376.0,4117032448.0,5456151552.0,7357346816.0,6059426304.0,3302418432.0,6044442624.0,4722051072.0,5281319936.0,6069293568.0,4166293248.0
4615,0801011,Kostrzyn nad Odrą,314941728.0,100710632.0,133962896.0,201043184.0,147811440.0,166629264.0,139414384.0,166006432.0,138328272.0,180922704.0,305200640.0,177943360.0,284215552.0,287649216.0,389051392.0,488999296.0,390736768.0,429182304.0,454582368.0,485316160.0,627655232.0
12003,1416102,Wąsewo,169709920.0,270732128.0,416822304.0,181977552.0,412645760.0,362320704.0,374200768.0,321333344.0,308749504.0,276371712.0,493781568.0,327710784.0,437357888.0,535149504.0,426327104.0,438380864.0,410817248.0,396425344.0,424443136.0,504925536.0,350007264.0
16488,1435053,Wyszków,237706816.0,277979328.0,435573632.0,276159264.0,294624704.0,282167744.0,292843264.0,275841248.0,270687232.0,305295008.0,1006832000.0,453071296.0,520225056.0,652945024.0,610233024.0,583725376.0,648724352.0,646698816.0,709853504.0,574524416.0,520810464.0
9366,1815052,Wielopole Skrzyńskie,454912256.0,574780160.0,571911680.0,651962816.0,729372928.0,657401216.0,633607168.0,807453568.0,816475584.0,852091328.0,810733568.0,668066560.0,982740608.0,997851904.0,782737216.0,725438208.0,709690944.0,845022656.0,807278592.0,960318464.0,1042427264.0
20341,2001052,Nowinka,395508832.0,448385280.0,561725440.0,528987136.0,645866304.0,477142752.0,477425152.0,547064832.0,538620544.0,753028480.0,676118336.0,560795392.0,594204544.0,537742848.0,539601344.0,490863104.0,590385024.0,613238656.0,601090048.0,651913408.0,610488512.0
36209,2001072,Sztabin,118775648.0,112170272.0,120613832.0,138680512.0,181907808.0,119093760.0,120931840.0,151913200.0,157928704.0,196487232.0,178680640.0,164007296.0,128563424.0,157991216.0,129666624.0,155777024.0,123588088.0,147193856.0,136008528.0,137256416.0,136783216.0
8611,0417022,Dębowa Łąka,219237120.0,194604528.0,236975088.0,272317696.0,314355392.0,226394848.0,234470816.0,270458240.0,270550496.0,360095168.0,396855744.0,302990976.0,300023040.0,370571456.0,452395328.0,441696128.0,476084096.0,479888672.0,461587392.0,575614464.0,705298944.0
10674,0418022,Baruchowo,580653568.0,568561536.0,816895936.0,983564672.0,848766976.0,629640320.0,724499584.0,801721856.0,702410112.0,1034160128.0,1230464000.0,787599488.0,806399104.0,683088384.0,976351936.0,1021346816.0,917192384.0,1103122432.0,1069241728.0,934286400.0,1084177280.0
6938,2462011,Bytom,28850067456.0,32506181632.0,28419119104.0,28562810880.0,34894147584.0,36730978304.0,32887588864.0,33462870016.0,41155842048.0,30242637824.0,43344470016.0,45677035520.0,37576040448.0,34025578496.0,28361674752.0,34281674752.0,30514552832.0,29600987136.0,31041384448.0,33103036416.0,30872272896.0
20573,0801052,Lubiszyn,1749201664.0,812386816.0,1049638016.0,1710267520.0,1499804288.0,1995685504.0,1237094144.0,1988877952.0,2096052736.0,1828588800.0,2350469632.0,951393792.0,2293486848.0,1797720192.0,2618429184.0,2945545472.0,2618351104.0,3049949440.0,3435191296.0,3406456832.0,2995836928.0
2342,1005011,Łowicz,118742368.0,181221552.0,335398944.0,403325152.0,326046400.0,364026816.0,390976064.0,317389856.0,281217408.0,478627840.0,1144957312.0,292195712.0,481481888.0,518521504.0,684777152.0,680329408.0,607103616.0,616467072.0,784425408.0,602701632.0,840649792.0
16463,1005022,Bielawy,186715328.0,239020736.0,401187424.0,472574880.0,414490048.0,419050880.0,449557600.0,385198560.0,351634976.0,573335744.0,1234911360.0,364197952.0,544990592.0,592054528.0,774538112.0,778699840.0,691530240.0,716727296.0,887193408.0,733640000.0,979163776.0
12827,1005102,Zduny,186715328.0,239020736.0,401187424.0,472574880.0,414490048.0,419050880.0,449557600.0,385198560.0,351634976.0,573335744.0,1234911360.0,364197952.0,544990592.0,592054528.0,774538112.0,778699840.0,691530240.0,716727296.0,887193408.0,733640000.0,979163776.0
7874,1418023,Konstancin-Jeziorna,32218619904.0,33293535232.0,36020498432.0,33955559424.0,37425311744.0,43544137728.0,44965437440.0,51078557696.0,49677299712.0,57215180800.0,34647588864.0,58004533248.0,42022588416.0,38493081600.0,51421503488.0,62075568128.0,54105165824.0,56705941504.0,62237978624.0,68727455744.0,63355486208.0
11686,1419042,Bulkowo,235514544.0,226369040.0,492982592.0,230177152.0,268194912.0,248067760.0,276926016.0,305905440.0,346089984.0,381552192.0,770016064.0,536471360.0,537204736.0,481032704.0,668953728.0,705950848.0,685555072.0,729144768.0,779425536.0,863053184.0,855283264.0
14620,1419063,Gąbin,116329864.0,103995616.0,108773552.0,123197472.0,195301312.0,129232032.0,122652680.0,167183504.0,169698928.0,223539680.0,181400800.0,156685712.0,114319288.0,141420512.0,126676560.0,147557712.0,123900840.0,135953472.0,129367520.0,130985168.0,192949072.0
51757,1465011,Warszawa,90686242816.0,95907594240.0,103145684992.0,95347400704.0,101010227200.0,116651745280.0,126163648512.0,145155047424.0,140739772416.0,151825252352.0,97568825344.0,147497189376.0,111119777792.0,97224531968.0,134788456448.0,157995909120.0,141269712896.0,147559858176.0,168880848896.0,168934670336.0,153710133248.0
16063,2002032,Dobrzyniewo Duże,4177011968.0,5123866112.0,9222765568.0,5464407040.0,6399699968.0,6785180672.0,7542820864.0,8759469056.0,8624216064.0,8601874432.0,10385880064.0,9919630336.0,14757614592.0,16878489600.0,14821892096.0,11800430592.0,10152430592.0,12120768512.0,15185046528.0,14626904064.0,9831725056.0
16625,0419043,Łabiszyn,3694837504.0,2163043840.0,2316897280.0,2972643328.0,2636347904.0,3233372672.0,3548399360.0,3569737216.0,4073436160.0,4220074752.0,4829372928.0,2467767296.0,3376228864.0,2761733632.0,5429842432.0,4631014912.0,5610628096.0,5531206656.0,6136611328.0,5391641600.0,5910523392.0
13583,0419022,Gąsawa,1279911552.0,723076288.0,1148817152.0,836567232.0,1020789312.0,804637312.0,1152372736.0,715445952.0,810324288.0,1206491776.0,1859397888.0,1588004352.0,1506857728.0,1446218752.0,1577181952.0,1806986624.0,2081097216.0,2139504000.0,2639924224.0,2299162112.0,3059304960.0
7788,2472011,Ruda Śląska,34584039424.0,36856840192.0,32468922368.0,33008726016.0,40810082304.0,42228785152.0,37470830592.0,37762670592.0,48837865472.0,38010642432.0,53236817920.0,52121427968.0,46376124416.0,43837284352.0,36879388672.0,44509343744.0,39573979136.0,39427530752.0,39745748992.0,44441853952.0,41585815552.0
1321,2476011,Świętochłowice,28850067456.0,32506181632.0,28419119104.0,28562810880.0,34894147584.0,36730978304.0,32887588864.0,33462870016.0,41155842048.0,30242637824.0,43344470016.0,45677035520.0,37576040448.0,34025578496.0,28361674752.0,34281674752.0,30514552832.0,29600987136.0,31041384448.0,33103036416.0,30872272896.0
3305,0604011,Hrubieszów,118253448.0,151726128.0,158127152.0,117581848.0,158855792.0,137223712.0,183430048.0,227744624.0,166701264.0,149603760.0,235709296.0,138293056.0,259360304.0,244716080.0,153281056.0,168535952.0,217720080.0,201554560.0,238463280.0,300938048.0,195733360.0
23475,0604052,Mircze,184861840.0,166331728.0,184109424.0,193817488.0,253076736.0,191833664.0,188494784.0,245313376.0,251566464.0,309992032.0,269015744.0,216883664.0,213229856.0,258009712.0,194066144.0,217021248.0,214152032.0,219358944.0,225887008.0,281045856.0,229497664.0
17801,0803042,Pszczew,222321920.0,182235808.0,217164352.0,290001248.0,329459424.0,229218112.0,217192160.0,299471648.0,306168896.0,379669696.0,299132256.0,277403968.0,348031584.0,318271904.0,464594592.0,514525152.0,538445632.0,588597376.0,664475712.0,615919488.0,730453952.0
9728,1603062,Reńska Wieś,517200128.0,356965504.0,482285760.0,497139264.0,621244672.0,743632064.0,562865856.0,456881568.0,506081600.0,624744960.0,1037816640.0,486133792.0,1355535232.0,759162944.0,666997312.0,706850944.0,735146688.0,840781312.0,829235456.0,1248008448.0,1268753408.0
8201,1818011,Stalowa Wola,863100160.0,1284417152.0,1238566144.0,1144514560.0,1266454144.0,1367080320.0,1422567808.0,1487232384.0,1226523264.0,1288488832.0,2687068672.0,1685782528.0,2808188672.0,3232318464.0,2659298304.0,2299625216.0,3067292672.0,2869451776.0,2769012224.0,3582674944.0,3937266176.0
11318,2002152,Zawady,70605504.0,72008648.0,72023696.0,81629216.0,119392472.0,75569712.0,78481584.0,103261456.0,105919952.0,135990528.0,84912104.0,94836216.0,62088080.0,75899504.0,59241808.0,76498664.0,66998672.0,71334216.0,60832408.0,60608044.0,66396900.0
33995,2002143,Zabłudów,4215789568.0,5219982336.0,9488965632.0,5558036992.0,6419028480.0,6985629184.0,7684542976.0,8783985664.0,8689278976.0,8650294272.0,10475711488.0,10053723136.0,15118916608.0,17166444544.0,15164609536.0,11949892608.0,10402872320.0,12357675008.0,15519088640.0,15008102400.0,9975325696.0
20656,2004043,Rajgród,220120320.0,181445056.0,198668688.0,201744416.0,274081952.0,197174048.0,205286912.0,256466464.0,257125472.0,382137696.0,755073856.0,360011744.0,414258752.0,453735040.0,378533472.0,467871328.0,450757088.0,402847616.0,429375616.0,533811744.0,450243040.0
3044,0219021,Świebodzice,1583191296.0,1870984704.0,2051730816.0,1967480064.0,1643581056.0,1814419968.0,2172422912.0,1423644160.0,2363593728.0,1664239872.0,3658402560.0,2442210048.0,4852278272.0,5529944064.0,4550937088.0,5693966848.0,5925629440.0,7052515840.0,7933495808.0,8179073536.0,11124618240.0
9865,0404062,Stolno,348670688.0,269335520.0,451114144.0,399622048.0,536317184.0,422755968.0,485784928.0,464517120.0,551622080.0,772700800.0,1222176000.0,476692544.0,799540544.0,793326208.0,1221866240.0,1040330368.0,1215359744.0,1295818240.0,1213583616.0,1418049280.0,1676704256.0
840,1420021,Raciąż,46717728.0,39373660.0,46990160.0,51512264.0,70480560.0,46831076.0,45851576.0,62525056.0,64149440.0,88515296.0,61100224.0,60400156.0,48679244.0,58571228.0,55861372.0,63540300.0,55848596.0,58850084.0,56126380.0,78801240.0,96471272.0
14979,1016092,Tomaszów Mazowiecki,1084490496.0,2320284928.0,1557219456.0,1435259904.0,1445580928.0,1273380096.0,1243410176.0,2209406720.0,1551614720.0,1042086720.0,2012295424.0,1316388352.0,2083157760.0,1845709440.0,1901720192.0,1991852800.0,2383672576.0,2309386752.0,2658288128.0,3190823680.0,2312337408.0
8085,1007052,Paradyż,118335984.0,109953544.0,119705216.0,122441280.0,180657920.0,118172864.0,125488088.0,161360272.0,167321248.0,221153936.0,190633248.0,158990304.0,122328128.0,141610368.0,122831680.0,148629312.0,132607992.0,151922736.0,157172240.0,219976112.0,183434544.0
9455,1403112,Sobolew,316444256.0,280167040.0,348701056.0,309454720.0,454933024.0,487922304.0,398314688.0,412185920.0,421523520.0,535280832.0,940561600.0,584838720.0,702828288.0,822106112.0,611943296.0,678755008.0,656420992.0,761929856.0,919440384.0,1175716736.0,1018874624.0
15155,1403122,Trojanów,455953728.0,406208512.0,572680320.0,478228448.0,675959424.0,677748288.0,629751744.0,615085376.0,590889728.0,743439808.0,1388443648.0,1171256320.0,1298797440.0,1572041472.0,1364646144.0,1448088576.0,1464013568.0,1746954496.0,1817385472.0,2276635136.0,1832174592.0
11762,1602013,Baborów,743348160.0,707748480.0,522044896.0,693152256.0,1062091008.0,981771712.0,795237120.0,523901792.0,910450368.0,867629504.0,1377921536.0,587236480.0,1400945408.0,1236348416.0,1185592448.0,1185132544.0,1283334272.0,1407573120.0,1185072384.0,1604579456.0,1602867840.0
7410,2411082,Rudnik,1811894272.0,2235720448.0,1964838272.0,1771682304.0,2173570560.0,2314249216.0,1857935104.0,1350727296.0,2886675712.0,2477750528.0,3811715584.0,1732829568.0,3569961984.0,3221112576.0,2984601856.0,2924659968.0,3266553856.0,3512735744.0,3143559168.0,3845508096.0,4402848256.0
8672,1423032,Klwów,128708328.0,121859184.0,155849536.0,137879104.0,192415664.0,135694368.0,133340000.0,174203264.0,167875296.0,219180848.0,200289600.0,170461248.0,156292656.0,169692272.0,152708112.0,196168320.0,173370352.0,188804096.0,199424896.0,247063072.0,235002080.0
8559,0612063,Poniatowa,180298112.0,165651360.0,181340288.0,200758624.0,286861536.0,187968800.0,188454704.0,244084672.0,258102896.0,339406944.0,333154880.0,302365760.0,256161728.0,296474592.0,196481792.0,230942976.0,221632384.0,284680256.0,282902912.0,367461888.0,367256000.0
20329,3217033,Mirosławiec,227896672.0,105723952.0,202023040.0,217145408.0,228314048.0,176675840.0,159203776.0,167219296.0,237458816.0,216487696.0,338711840.0,182810272.0,215178080.0,171511328.0,266379312.0,297303360.0,295364896.0,277543680.0,380281024.0,417874688.0,466539968.0
1014,2212011,Ustka,469199712.0,99949960.0,101398000.0,190297216.0,179497312.0,252106944.0,214039856.0,232045808.0,222164608.0,166906064.0,474803232.0,134910608.0,316101824.0,179860304.0,276909856.0,156427808.0,236216256.0,298665216.0,218936464.0,316562752.0,326706528.0
12469,3206063,Moryń,76058368.0,75390864.0,76837440.0,84851000.0,126842208.0,82498896.0,82471352.0,106651152.0,112902784.0,142177664.0,93694512.0,104079728.0,73693216.0,87770384.0,91363744.0,108273584.0,90176672.0,101361736.0,95757920.0,100590944.0,111643280.0
10792,1016082,Rzeczyca,740677568.0,1863746048.0,1015777984.0,1021032704.0,991339968.0,913227072.0,871682304.0,1717454720.0,1093406720.0,497757312.0,1245385472.0,1007111360.0,1696820608.0,1402868608.0,1438478336.0,1479576960.0,1816126720.0,1731716096.0,2001898496.0,2320047104.0,1666123392.0
15569,2013082,Sokoły,208069760.0,192059248.0,216869200.0,234549568.0,327986304.0,222016512.0,237933632.0,298434432.0,282631680.0,376586336.0,498280640.0,303754880.0,380674528.0,456908640.0,383269440.0,326386656.0,308276448.0,357663680.0,392184800.0,524090080.0,380986368.0
22400,2203043,Debrzno,210380960.0,159772560.0,225117456.0,254015632.0,283273408.0,212694368.0,225911360.0,253658864.0,368028544.0,323668960.0,268230448.0,249294976.0,260711184.0,304315360.0,284633984.0,330851808.0,350095776.0,373575264.0,336890976.0,313831840.0,356681728.0
17505,0403083,Solec Kujawski,7176614912.0,4623417856.0,6541289472.0,6788939776.0,4513948672.0,5085476352.0,6665453056.0,6576669696.0,7314885120.0,6537497088.0,7927673856.0,6788003328.0,6229646848.0,6052039168.0,12026049536.0,10463860736.0,14052960256.0,13324151808.0,14187529216.0,13124171776.0,12715501568.0
17796,0415092,Zławieś Wielka,7934444544.0,5436690944.0,7789814784.0,7520697344.0,5163947520.0,6366510592.0,10371438592.0,11629009920.0,11805751296.0,8231395328.0,9347794944.0,7854855680.0,8672408576.0,9256519680.0,17061748736.0,15014211584.0,19116939264.0,19212652544.0,20438853632.0,18795089920.0,17508968448.0
7720,3022042,Pakosław,203945408.0,162909760.0,196892800.0,230108832.0,270398720.0,192474608.0,201623392.0,216664032.0,233842816.0,299703616.0,389171648.0,226669184.0,343130112.0,383520896.0,338023168.0,373399744.0,379798848.0,410313920.0,418433568.0,448458144.0,613775488.0
11156,0224042,Stoszowice,1043263552.0,1105496704.0,1265806336.0,1610463872.0,1672160256.0,1208201472.0,1377006080.0,726807680.0,1137799808.0,1205464064.0,2254262016.0,1055666624.0,2004403456.0,2030105728.0,1873637888.0,1340897152.0,1825375616.0,2092249856.0,1907262720.0,2420700672.0,3217834240.0
2564,3208011,Kołobrzeg,694198208.0,294652288.0,450169568.0,514801504.0,480192672.0,614585344.0,313553376.0,802119232.0,362083424.0,562117056.0,901731840.0,262622784.0,530748288.0,614730880.0,927443712.0,1040212416.0,907530240.0,762912320.0,1109380608.0,1009494592.0,989909824.0
22423,3205083,Trzebiatów,173639680.0,140883968.0,230468528.0,302236384.0,252065472.0,164001328.0,169266656.0,222557744.0,221875088.0,288959072.0,264923152.0,219496816.0,212348400.0,207858112.0,252843056.0,276257248.0,271035424.0,251924304.0,297814624.0,334295584.0,362364704.0
8477,1403082,Miastków Kościelny,226108992.0,200090432.0,230522112.0,214663520.0,323739744.0,377172544.0,230413440.0,293294720.0,308213696.0,396916544.0,609168704.0,378537184.0,409802016.0,488755904.0,394207328.0,417472192.0,420431040.0,475490656.0,591282368.0,788315776.0,681884736.0
2616,2411022,Kornowac,1167065728.0,1616856192.0,1536845696.0,1180135296.0,1265752320.0,1434284800.0,1163660672.0,949143232.0,2103595776.0,1769261568.0,2566406656.0,1281024128.0,2285646592.0,2123605760.0,1936399360.0,1900935296.0,2112634368.0,2268676608.0,2096972672.0,2478550272.0,2953832960.0
5712,2411062,Nędza,1811894272.0,2235720448.0,1964838272.0,1771682304.0,2173570560.0,2314249216.0,1857935104.0,1350727296.0,2886675712.0,2477750528.0,3811715584.0,1732829568.0,3569961984.0,3221112576.0,2984601856.0,2924659968.0,3266553856.0,3512735744.0,3143559168.0,3845508096.0,4402848256.0
3125,2415092,Mszana,16185380864.0,20897609728.0,17475895296.0,17864773632.0,20434530304.0,25110409216.0,19634479104.0,16215361536.0,23264051200.0,18639554560.0,29727012864.0,22373865472.0,27613640704.0,26158284800.0,26911240192.0,26469429248.0,27181346816.0,28246544384.0,25257558016.0,29339510784.0,29770059776.0
10424,3013022,Lipno,1134432256.0,744301824.0,1570006784.0,1733757952.0,1230496512.0,925571136.0,1283355520.0,1212000512.0,1153462016.0,1043667712.0,1583074560.0,1062488128.0,1988779520.0,2482889728.0,1668857088.0,2061380736.0,2302974464.0,2334372608.0,2264596480.0,2372090880.0,2852986624.0
1518,2408042,Ornontowice,8787935232.0,7112823808.0,7014032384.0,7728667648.0,8766145536.0,9298931712.0,7186854912.0,6674864128.0,11028441088.0,10906341376.0,16230381568.0,9941547008.0,14889251840.0,15430731776.0,13985424384.0,15996480512.0,14966333440.0,16631130112.0,14506807296.0,19130466304.0,18308311040.0
3464,2414042,Bojszowy,6301789184.0,5430763008.0,4602961408.0,4018862592.0,5134174208.0,5585279488.0,4882181632.0,3557272064.0,5654890496.0,6444204544.0,11396205568.0,7862870016.0,7605937664.0,8275287552.0,7314563072.0,9051704320.0,7756256256.0,9202004992.0,8228448256.0,12389340160.0,11880953856.0
8172,2477011,Tychy,12035760128.0,9781420032.0,8652765184.0,8464778752.0,11050109952.0,11083084800.0,9465421824.0,7857071616.0,13336915968.0,14212210688.0,21288552448.0,14307263488.0,16406020096.0,18086995968.0,15832276992.0,19279372288.0,16815683584.0,19028549632.0,16932811776.0,23728156672.0,22594496512.0
9428,0222013,Brzeg Dolny,281479936.0,232886480.0,296297536.0,330367584.0,396787616.0,262630912.0,319563488.0,351697408.0,374570304.0,457757440.0,676456768.0,399342176.0,615352192.0,715080576.0,615562304.0,586226304.0,691335168.0,735344896.0,773716288.0,988088064.0,1260650112.0
16831,0801032,Deszczno,1923326336.0,808884096.0,1126612864.0,1872322816.0,1812363776.0,1966906368.0,1175913472.0,1829160960.0,2292174336.0,1778843136.0,2380719616.0,1071386112.0,2113763200.0,1752986496.0,2613257728.0,3001921536.0,2715028224.0,3075010048.0,3444445184.0,3599433216.0,3204957184.0
8305,3010142,Wilczyn,288699232.0,290925312.0,362901184.0,323270528.0,454804448.0,308667744.0,325592256.0,402331296.0,411096096.0,532056768.0,540887552.0,376313280.0,405347904.0,419576576.0,474048992.0,492959680.0,452371136.0,518107840.0,522190848.0,594551808.0,751901568.0
12377,0409022,Jeziora Wielkie,377524672.0,352984768.0,441691392.0,403748032.0,563652800.0,383276544.0,410657024.0,490647296.0,502306432.0,648709376.0,690794816.0,491327296.0,504326080.0,517629056.0,583908480.0,625892544.0,582312832.0,660453504.0,653275904.0,802172288.0,1016548736.0
46622,2201063,Miastko,124579224.0,95117984.0,106315448.0,115901784.0,161725408.0,109814032.0,108121792.0,130263784.0,134985952.0,180127072.0,181692624.0,143064928.0,127691648.0,136926496.0,137799040.0,160241056.0,147670464.0,140677952.0,141250944.0,126974752.0,163256080.0
17667,2215092,Szemud,6294060032.0,3373901824.0,3642972672.0,5376327680.0,5447837696.0,5158049280.0,5166109184.0,6291633152.0,5652410368.0,4256668160.0,8476698112.0,6034058240.0,7261131264.0,5433636352.0,8492196352.0,4861544448.0,8468228608.0,8556813312.0,9383195648.0,9168017408.0,11206978560.0
6865,1804102,Roźwienica,187971136.0,164267472.0,169827744.0,173530688.0,247720544.0,152580048.0,168125872.0,221835072.0,214116624.0,276015456.0,298317280.0,199530400.0,158571968.0,179199104.0,153255328.0,173386880.0,161202656.0,183893920.0,169412944.0,223743856.0,235061312.0
42803,2801032,Bartoszyce,254921872.0,239340528.0,409320800.0,299849408.0,397570752.0,274581248.0,254846400.0,317131840.0,345271232.0,416458816.0,565300096.0,380729568.0,341151552.0,379261568.0,519965760.0,422965056.0,582885888.0,578532736.0,517273408.0,729965568.0,749840064.0
6063,1813062,Medyka,306621920.0,326482816.0,414977472.0,288214560.0,421914976.0,310776992.0,328448000.0,389516064.0,409314528.0,524027392.0,717737600.0,565592832.0,497826560.0,564312960.0,513177728.0,423715136.0,568007040.0,639081088.0,601048448.0,619606720.0,648654912.0
10824,1813082,Przemyśl,530295808.0,521386560.0,617470528.0,497894784.0,725539456.0,499029472.0,534563232.0,657573888.0,671423040.0,857155008.0,1057099008.0,808065792.0,692961280.0,787971520.0,701863040.0,641621568.0,765951488.0,863620800.0,805898624.0,881213376.0,926107520.0
11271,2012092,Wiżajny,22324744.0,19040908.0,16891078.0,21530522.0,31488548.0,22223298.0,21517032.0,27712784.0,28121992.0,36614104.0,23970412.0,26747320.0,22959116.0,29097130.0,24589246.0,30621608.0,23961478.0,27822702.0,23696376.0,24035060.0,30954798.0
20715,2007022,Łomża,473163712.0,458191776.0,869272832.0,788377536.0,950223488.0,711342592.0,662903040.0,677710400.0,619347968.0,600371904.0,764750464.0,768458112.0,1081695104.0,1308871936.0,1304603776.0,1244337664.0,1291713920.0,1118335104.0,1189614848.0,1004105088.0,720228288.0
4325,0206031,Piechowice,1150158848.0,903586560.0,1015406208.0,1315631744.0,1134518656.0,1086863232.0,884290816.0,731613184.0,826619968.0,927022912.0,1307440128.0,599039488.0,1672938752.0,767767936.0,1120821760.0,951942784.0,1212940544.0,1192575872.0,1203615360.0,1304170496.0,1716887296.0
8491,0209052,Legnickie Pole,1944152064.0,1676661888.0,1839725312.0,2345017600.0,1958506624.0,1804899200.0,1859144960.0,1765588480.0,2017618688.0,2033934848.0,3054758912.0,2453084416.0,3074007040.0,3538254848.0,3223817216.0,3302397952.0,3454246400.0,3389526784.0,3603066624.0,4217900288.0,5198563840.0
4790,0210062,Platerówka,527896736.0,468718528.0,1289402880.0,1399888768.0,675788032.0,564912000.0,528078720.0,402530144.0,509264704.0,622751104.0,1168191488.0,722783296.0,1114918528.0,1243340544.0,1407451776.0,1315469696.0,1453857536.0,1492312064.0,1451531776.0,1583718784.0,2025967488.0
13509,3028042,Mieścisko,447670592.0,332861792.0,494991872.0,542516608.0,469731008.0,471031968.0,393725152.0,432299072.0,541906688.0,538253184.0,959671360.0,458965632.0,407050080.0,358214784.0,601472320.0,720976384.0,751789760.0,597734080.0,810150144.0,638454144.0,1053501120.0
16765,0216043,Polkowice,2464438784.0,1960981504.0,2247420160.0,1945944960.0,2375068160.0,1686948864.0,2114669824.0,2033517184.0,3275183104.0,2071789312.0,4259246336.0,3089754624.0,5438727168.0,6124241408.0,3994239232.0,2966047744.0,5309012992.0,6014637056.0,4999461888.0,6964584960.0,9032717312.0
10774,0216053,Przemków,320634976.0,220891200.0,294834592.0,289134464.0,378116704.0,256935616.0,243717728.0,312052736.0,323331328.0,404060416.0,626473664.0,377768960.0,406794368.0,477125504.0,372255136.0,400415872.0,436133440.0,472685888.0,428130432.0,885004032.0,1361273600.0
5217,0208092,Lewin Kłodzki,648715392.0,780581504.0,630523776.0,612072640.0,610967936.0,675537664.0,518501312.0,471205376.0,514994752.0,739886336.0,1358618880.0,559900544.0,718307008.0,661867264.0,762656832.0,673350528.0,732771584.0,762092032.0,905832000.0,1074296064.0,1082778368.0
21995,0619082,Wyryki,75174120.0,66508920.0,70212592.0,79313608.0,115703544.0,75213128.0,77019984.0,100576912.0,99132264.0,132474768.0,90210944.0,94154856.0,68284088.0,85315216.0,68159128.0,88073360.0,72535528.0,79389024.0,70086608.0,68190064.0,77849960.0
11735,1605032,Strzeleczki,2372886784.0,1239828224.0,1988649600.0,1954377088.0,2062636416.0,1885102848.0,1989438592.0,1693518848.0,2362326016.0,1991935488.0,2967692544.0,2451348992.0,4120765184.0,3731514368.0,3587698176.0,3295482368.0,3655361024.0,4186360064.0,4443338752.0,4894042112.0,6050118144.0
33834,0208063,Bystrzyca Kłodzka,571426816.0,500338944.0,1066051584.0,683337344.0,815470464.0,542565888.0,603855872.0,675278848.0,795085568.0,791572864.0,1363370752.0,782702720.0,1098622976.0,1035605952.0,950013760.0,878755328.0,987309504.0,1167842304.0,1060602688.0,1461013888.0,1451272064.0
20873,0802032,Bytnica,103980192.0,102599776.0,113158544.0,144679472.0,182066400.0,117533376.0,122524432.0,146600560.0,147480512.0,199652768.0,168423200.0,141218720.0,118237040.0,139288128.0,133480136.0,180023408.0,156874976.0,187098896.0,184433776.0,224524480.0,273574304.0
7537,0224073,Złoty Stok,77983192.0,66019580.0,83231976.0,79227648.0,105869840.0,76847824.0,70863624.0,88840720.0,93599816.0,117062624.0,85834176.0,85200448.0,75063880.0,82856688.0,79634240.0,82612424.0,77003360.0,94342016.0,89598432.0,124775776.0,133897200.0
18706,1607063,Otmuchów,571717888.0,580297792.0,648636928.0,630047424.0,887794880.0,691630016.0,708284352.0,575782528.0,614482432.0,773731392.0,1468301440.0,890880768.0,1163115008.0,1309823488.0,1390049024.0,1162659712.0,1232454400.0,1640055936.0,1381305600.0,1898694144.0,2074832640.0
14799,0663011,Lublin,13442756608.0,11935432704.0,12242814976.0,11775905792.0,13546887168.0,13313938432.0,15421534208.0,16473858048.0,11670501376.0,11685705728.0,13407515648.0,26916626432.0,26173874176.0,32116783104.0,16449856512.0,14842204160.0,22544795648.0,30506956800.0,30912737280.0,31974682624.0,23128934400.0
16808,1607013,Głuchołazy,625865472.0,622655360.0,703873664.0,701894272.0,1025970944.0,760660864.0,769312896.0,635522240.0,674624384.0,848015296.0,1733032960.0,981337216.0,1308237440.0,1432134912.0,1542310656.0,1302355968.0,1336260352.0,1808944640.0,1533015296.0,2118194176.0,2353861376.0
18324,2215042,Choczewo,910516288.0,650116864.0,603562432.0,796120960.0,704049216.0,503602624.0,311425152.0,381176288.0,409183296.0,386863360.0,2004350464.0,694311040.0,739637056.0,537283648.0,906410240.0,532533632.0,871404544.0,852125824.0,882711296.0,954285504.0,1186260224.0
