teryt_7,powiat_4,woj_2,year,revenue_per_capita,weight
2002082,2002,20,2021,5703.74,0.057156737552335524
2002082,2002,20,2022,8859.94,0.07903802754003268
2002082,2002,20,2023,7063.28,0.06567628926101807
2002082,2002,20,2024,9152.79,0.06840955459671856
2212072,2212,22,2002,1562.0,0.09366754617414248
2212072,2212,22,2003,1526.0,0.08282225237449119
2212072,2212,22,2004,1650.0,0.08660053534876397
2212072,2212,22,2005,1939.0,0.08822057418444879
2212072,2212,22,2006,2691.1,0.10773466949784939
2212072,2212,22,2007,2383.03,0.08721814583071036
2212072,2212,22,2008,2737.74,0.09208297134023719
2212072,2212,22,2009,2949.05,0.09371717849022246
2212072,2212,22,2010,3072.19,0.09306933812465369
2212072,2212,22,2011,3624.97,0.10370758396235483
2212072,2212,22,2012,3776.24,0.10343539259673169
2212072,2212,22,2013,3847.81,0.1009706042423393
2212072,2212,22,2014,4007.08,0.09866576120210763
2212072,2212,22,2015,4085.17,0.09333492959503466
2212072,2212,22,2016,4465.65,0.09279211026544862
2212072,2212,22,2017,4788.33,0.0921098039396734
2212072,2212,22,2018,5322.21,0.09577830841881867
2212072,2212,22,2019,6056.64,0.10092672470895399
2212072,2212,22,2020,6205.24,0.08921110671981651
2212072,2212,22,2021,7756.47,0.09999858184921705
2212072,2212,22,2022,9094.96,0.1054799602850836
2212072,2212,22,2023,8908.29,0.10225086918444158
2212072,2212,22,2024,10339.76,0.10582888096256979
0602112,0602,06,2002,1279.0,0.07128525248021403
0602112,0602,06,2003,1563.0,0.08012097600984211
0602112,0602,06,2004,1501.0,0.07063529411764706
0602112,0602,06,2005,2124.0,0.08678952314795897
0602112,0602,06,2006,2085.56,0.08006335783471606
0602112,0602,06,2007,2267.53,0.076246149914592
0602112,0602,06,2008,2315.2,0.07291196900107579
0602112,0602,06,2009,2527.26,0.0738721911651869
0602112,0602,06,2010,2790.46,0.07208691577244543
0602112,0602,06,2011,3901.82,0.09308276326854376
0602112,0602,06,2012,3379.6,0.07920407822726855
0602112,0602,06,2013,3082.5,0.06892429797835475
0602112,0602,06,2014,3089.82,0.06473767874873425
0602112,0602,06,2015,2952.0,0.06295721021075523
0602112,0602,06,2016,3414.81,0.06479101883901316
0602112,0602,06,2017,3767.38,0.06469127755219298
0602112,0602,06,2018,4257.42,0.06332284055760248
0602112,0602,06,2019,4716.43,0.06677318822390312
0602112,0602,06,2020,5077.45,0.06459583094210847
0602112,0602,06,2021,5683.61,0.07087370807780032
0602112,0602,06,2022,7732.32,0.08077617130525423
0602112,0602,06,2023,6265.12,0.0640495882554218
0602112,0602,06,2024,9241.54,0.08113524053072921
0605072,0605,06,2002,1297.0,0.1582865511349768
0605072,0605,06,2003,1478.0,0.16042548572669055
0605072,0605,06,2004,1447.0,0.14249138355489907
0605072,0605,06,2005,1628.0,0.14745041210035323
0605072,0605,06,2006,1866.35,0.14452648574559282
0605072,0605,06,2007,2060.37,0.14201446495319534
0605072,0605,06,2008,2296.9,0.1356756166066624
0605072,0605,06,2009,2610.42,0.15140005115454416
0605072,0605,06,2010,2438.81,0.12921689731304345
0605072,0605,06,2011,2700.59,0.14503362971014647
0605072,0605,06,2012,2716.02,0.1299481981303099
0605072,0605,06,2013,2876.05,0.13667418931897424
0605072,0605,06,2014,2809.07,0.13252636897648695
0605072,0605,06,2015,3794.87,0.15319203390282085
0605072,0605,06,2016,3562.15,0.14316483035963323
0605072,0605,06,2017,4270.25,0.15276535613350983
0605072,0605,06,2018,5046.93,0.15324417902399076
0605072,0605,06,2019,4978.2,0.15331232790397084
0605072,0605,06,2020,5273.65,0.13745376201040901
0605072,0605,06,2021,6119.68,0.139840938610274
0605072,0605,06,2022,7548.36,0.14775353114684978
0605072,0605,06,2023,7974.38,0.17073873636232056
0605072,0605,06,2024,7728.69,0.14299908246746867
1423052,1423,14,2002,1363.0,0.13054305143185518
1423052,1423,14,2003,1664.0,0.15113533151680292
1423052,1423,14,2004,1627.0,0.13448503884939658
1423052,1423,14,2005,1765.0,0.13032562947648232
1423052,1423,14,2006,2220.87,0.13078265723987095
1423052,1423,14,2007,2518.79,0.13786050462574512
1423052,1423,14,2008,2915.43,0.14608792644868784
1423052,1423,14,2009,2960.49,0.14055258407783802
1423052,1423,14,2010,2946.35,0.13891305198531073
1423052,1423,14,2011,4398.74,0.17371547995538972
1423052,1423,14,2012,3011.56,0.12114380970080509
1423052,1423,14,2013,3172.86,0.1370892757149869
1423052,1423,14,2014,3852.48,0.1570946173253121
1423052,1423,14,2015,3611.43,0.14128357530464677
1423052,1423,14,2016,4287.29,0.14214865017650505
1423052,1423,14,2017,4705.86,0.14267713441459096
1423052,1423,14,2018,5544.37,0.14899622374600527
1423052,1423,14,2019,5387.15,0.13900385494666548
1423052,1423,14,2020,5898.29,0.13406904784743157
1423052,1423,14,2021,6760.61,0.13501017078044414
1423052,1423,14,2022,8040.1,0.1292926349623842
1423052,1423,14,2023,6456.41,0.10328884324161751
1423052,1423,14,2024,7002.92,0.1100278238610859
3023052,3023,30,2002,3125.0,0.2502201937705181
3023052,3023,30,2003,2435.0,0.19489354890347366
3023052,3023,30,2004,2599.0,0.1980039616029255
3023052,3023,30,2005,3481.0,0.21353208195313458
3023052,3023,30,2006,3571.1,0.20599449696871808
3023052,3023,30,2007,3588.24,0.19393051071978104
3023052,3023,30,2008,3880.42,0.18297187724858946
3023052,3023,30,2009,3738.61,0.17746816371306495
3023052,3023,30,2010,5892.6,0.245633078554564
3023052,3023,30,2011,5579.73,0.22519342145091312
3023052,3023,30,2012,5190.65,0.1991855520682196
3023052,3023,30,2013,4827.37,0.18573637075786326
3023052,3023,30,2014,5451.45,0.20286895769465216
3023052,3023,30,2015,5927.6,0.21205519244734933
3023052,3023,30,2016,5788.32,0.17971488759902324
3023052,3023,30,2017,6301.9,0.18043221387426062
3023052,3023,30,2018,7242.92,0.18813429139240395
3023052,3023,30,2019,7992.19,0.18247821535433653
3023052,3023,30,2020,10711.34,0.21040087056956308
3023052,3023,30,2021,12213.54,0.21239354489899798
3023052,3023,30,2022,14581.14,0.22187511507540272
3023052,3023,30,2023,22933.49,0.31245690406280674
3023052,3023,30,2024,19368.8,0.24703271351957207
2819022,2819,28,2002,1612.0,0.3718569780853518
2819022,2819,28,2003,1581.0,0.35584064821066846
2819022,2819,28,2004,1686.0,0.3473423980222497
2819022,2819,28,2005,2289.0,0.36729781771501924
2819022,2819,28,2006,2657.18,0.39545547222995286
2819022,2819,28,2007,2667.8,0.3602073372768282
2819022,2819,28,2008,2561.26,0.31226043363341105
2819022,2819,28,2009,2957.94,0.3587251537164825
2819022,2819,28,2010,2760.32,0.32499281802041097
2819022,2819,28,2011,3244.54,0.36005437647385213
2819022,2819,28,2012,3574.27,0.3281350411468986
2819022,2819,28,2013,2898.61,0.3234969152611984
2819022,2819,28,2014,2965.16,0.30368633812957746
2819022,2819,28,2015,3163.64,0.3042874400781773
2819022,2819,28,2016,3969.99,0.34299362479513207
2819022,2819,28,2017,4441.56,0.3545252746007205
2819022,2819,28,2018,4669.55,0.34465515294346893
2819022,2819,28,2019,4740.08,0.3265424218980888
2819022,2819,28,2020,6352.72,0.3690774632053696
2819022,2819,28,2021,7556.22,0.38801521821626034
2819022,2819,28,2022,8142.37,0.33647895035900616
2819022,2819,28,2023,8259.98,0.36446694594492035
2819022,2819,28,2024,9314.28,0.33044278498769125
3064011,3064,30,2002,2271.0,1.0
3064011,3064,30,2003,2240.0,1.0
3064011,3064,30,2004,2565.0,1.0
3064011,3064,30,2005,2927.0,1.0
3064011,3064,30,2006,3080.69,1.0
3064011,3064,30,2007,3968.19,1.0
3064011,3064,30,2008,4248.43,1.0
3064011,3064,30,2009,4266.89,1.0
3064011,3064,30,2010,4387.27,1.0
3064011,3064,30,2011,4459.07,1.0
3064011,3064,30,2012,4985.44,1.0
3064011,3064,30,2013,4852.9,1.0
3064011,3064,30,2014,5178.83,1.0
3064011,3064,30,2015,6099.13,1.0
3064011,3064,30,2016,6006.55,1.0
3064011,3064,30,2017,6505.48,1.0
3064011,3064,30,2018,6879.58,1.0
3064011,3064,30,2019,7766.51,1.0
3064011,3064,30,2020,7931.62,1.0
3064011,3064,30,2021,9134.42,1.0
3064011,3064,30,2022,9438.19,1.0
3064011,3064,30,2023,9430.51,1.0
3064011,3064,30,2024,11842.33,1.0
2207043,2207,22,2002,1406.0,0.15409907935116177
2207043,2207,22,2003,1497.0,0.1579113924050633
2207043,2207,22,2004,1568.0,0.15401237599449955
2207043,2207,22,2005,1894.0,0.16793757758467814
2207043,2207,22,2006,2084.31,0.16335562811242588
2207043,2207,22,2007,2209.78,0.15538009685151707
2207043,2207,22,2008,2427.02,0.16084281737035097
2207043,2207,22,2009,2459.0,0.1617073773812217
2207043,2207,22,2010,2530.91,0.14713634926097835
2207043,2207,22,2011,2886.64,0.16970951185527916
2207043,2207,22,2012,2977.19,0.16825957681771764
2207043,2207,22,2013,2937.81,0.1585329198331681
2207043,2207,22,2014,3201.7,0.1626852801756881
2207043,2207,22,2015,3224.06,0.15932078425481364
2207043,2207,22,2016,3846.38,0.15733082676012322
2207043,2207,22,2017,4027.36,0.1494062864486106
2207043,2207,22,2018,4335.77,0.15493098666186414
2207043,2207,22,2019,4764.8,0.15537511213401756
2207043,2207,22,2020,5320.41,0.152948326135446
2207043,2207,22,2021,5967.08,0.15609472811315475
2207043,2207,22,2022,6357.64,0.15405514119693908
2207043,2207,22,2023,6343.07,0.1641458918175871
2207043,2207,22,2024,7645.0,0.15281026980956783
1608043,1608,16,2002,1140.0,0.13218923933209648
1608043,1608,16,2003,1166.0,0.1304396464928963
1608043,1608,16,2004,1227.0,0.12301985161419692
1608043,1608,16,2005,1421.0,0.1300329428989751
1608043,1608,16,2006,1934.76,0.15329943688152642
1608043,1608,16,2007,1974.49,0.14622450778115312
1608043,1608,16,2008,1938.26,0.1274465904062292
1608043,1608,16,2009,2105.68,0.13006687787730223
1608043,1608,16,2010,2157.58,0.12190185837648
1608043,1608,16,2011,2242.08,0.11382353209942603
1608043,1608,16,2012,2639.91,0.13767292491406882
1608043,1608,16,2013,2418.32,0.12314987719742267
1608043,1608,16,2014,2715.22,0.13215836302396666
1608043,1608,16,2015,2697.89,0.12169305486830406
1608043,1608,16,2016,3238.54,0.13388045121516143
1608043,1608,16,2017,3515.14,0.13502434182576367
1608043,1608,16,2018,3668.81,0.1330564233422574
1608043,1608,16,2019,4262.44,0.1311307769880936
1608043,1608,16,2020,5034.71,0.13811696368782286
1608043,1608,16,2021,5579.44,0.13949775268566378
1608043,1608,16,2022,5581.11,0.12411372515967568
1608043,1608,16,2023,5315.2,0.12657001034667922
1608043,1608,16,2024,6381.62,0.12554251879807227
1418052,1418,14,2002,1202.0,0.10431311290462553
1418052,1418,14,2003,1234.0,0.11088148081588642
1418052,1418,14,2004,1362.0,0.10648111953717458
1418052,1418,14,2005,1547.0,0.10812888795694416
1418052,1418,14,2006,1851.08,0.09282476985366313
1418052,1418,14,2007,2267.3,0.11505270817623724
1418052,1418,14,2008,2032.58,0.09935646915915718
1418052,1418,14,2009,2063.4,0.09982921530966217
1418052,1418,14,2010,2167.38,0.10643936082755723
1418052,1418,14,2011,2235.35,0.10283300832149904
1418052,1418,14,2012,2256.55,0.10039467379461213
1418052,1418,14,2013,2457.18,0.09478157090584793
1418052,1418,14,2014,2736.44,0.09883136972482995
1418052,1418,14,2015,2945.92,0.10180735424322873
1418052,1418,14,2016,3757.85,0.12487766783806462
1418052,1418,14,2017,4045.05,0.12387897801259538
1418052,1418,14,2018,4417.37,0.1265645181438835
1418052,1418,14,2019,5103.25,0.1284194760248834
1418052,1418,14,2020,5209.91,0.12956926056704068
1418052,1418,14,2021,5987.44,0.1333264748839352
1418052,1418,14,2022,5893.22,0.13122613362298646
1418052,1418,14,2023,5821.85,0.13001417195453718
1418052,1418,14,2024,7518.73,0.1364910324585842
0209073,0209,02,2002,1528.0,0.12542066814413527
0209073,0209,02,2003,1492.0,0.11465457619303773
0209073,0209,02,2004,1664.0,0.11719960557825046
0209073,0209,02,2005,1957.0,0.12225901168238895
0209073,0209,02,2006,2048.8,0.11182063289342983
0209073,0209,02,2007,2177.12,0.11050983493471549
0209073,0209,02,2008,2327.61,0.11456803370675907
0209073,0209,02,2009,2413.39,0.11125288862725609
0209073,0209,02,2010,3174.42,0.13793957533789422
0209073,0209,02,2011,2779.06,0.12058035255215671
0209073,0209,02,2012,3156.27,0.12881483349780715
0209073,0209,02,2013,3034.96,0.1175142712993068
0209073,0209,02,2014,3377.86,0.11956209717353823
0209073,0209,02,2015,3465.46,0.1208102871382186
0209073,0209,02,2016,3855.6,0.11620613900913741
0209073,0209,02,2017,4479.71,0.12253491924207247
0209073,0209,02,2018,4716.87,0.12601321612383135
0209073,0209,02,2019,5286.58,0.12486643166828382
0209073,0209,02,2020,5777.06,0.12260935985505207
0209073,0209,02,2021,6264.35,0.11876114626919547
0209073,0209,02,2022,6745.44,0.10955134464082819
0209073,0209,02,2023,8585.7,0.1405030466301165
0209073,0209,02,2024,8926.96,0.12794224041955266
1401022,1401,14,2002,1245.0,0.15286389588065566
1401022,1401,14,2003,1194.0,0.15083375442142496
1401022,1401,14,2004,1326.0,0.14757929883138565
1401022,1401,14,2005,1612.0,0.14485981308411214
1401022,1401,14,2006,1838.45,0.14265207388468806
1401022,1401,14,2007,1907.32,0.1488225910215031
1401022,1401,14,2008,2247.88,0.15416728248856287
1401022,1401,14,2009,2351.99,0.15617136826155362
1401022,1401,14,2010,2217.9,0.1343893084788753
1401022,1401,14,2011,2702.64,0.14938174912130497
1401022,1401,14,2012,2697.87,0.1320846537947282
1401022,1401,14,2013,2656.89,0.1286317148644046
1401022,1401,14,2014,2874.58,0.14730403203139392
1401022,1401,14,2015,2898.18,0.14361783971648884
1401022,1401,14,2016,3557.79,0.1459613339634903
1401022,1401,14,2017,4038.92,0.15223003133234256
1401022,1401,14,2018,4570.37,0.1591384101340328
1401022,1401,14,2019,4852.53,0.15353347879241958
1401022,1401,14,2020,5496.78,0.149907875373762
1401022,1401,14,2021,6653.01,0.1615212643650953
1401022,1401,14,2022,7010.75,0.15656984791793313
1401022,1401,14,2023,7511.45,0.15407628483226157
1401022,1401,14,2024,7821.4,0.13991339265469893
2805042,2805,28,2002,1714.0,0.23174689021092482
2805042,2805,28,2003,1555.0,0.21386329253197633
2805042,2805,28,2004,1724.0,0.20688827553102124
2805042,2805,28,2005,1904.0,0.2044453989047568
2805042,2805,28,2006,2311.69,0.21838764470594016
2805042,2805,28,2007,2355.06,0.20362697526103363
2805042,2805,28,2008,2598.21,0.19053349466505334
2805042,2805,28,2009,2838.27,0.2043207054800684
2805042,2805,28,2010,2860.58,0.20147242253864353
2805042,2805,28,2011,3289.84,0.20810734559771463
2805042,2805,28,2012,3074.07,0.17622617432235588
2805042,2805,28,2013,3871.15,0.22577213586395176
2805042,2805,28,2014,3750.79,0.21572518144418007
2805042,2805,28,2015,3617.21,0.2133373831858381
2805042,2805,28,2016,4178.59,0.206264256410788
2805042,2805,28,2017,4266.66,0.1954474118904894
2805042,2805,28,2018,4856.05,0.19688769813242427
2805042,2805,28,2019,5147.91,0.19742294886318748
2805042,2805,28,2020,6303.55,0.2035608906553908
2805042,2805,28,2021,6514.28,0.19127838588417964
2805042,2805,28,2022,7102.66,0.20158465669508516
2805042,2805,28,2023,8753.56,0.2508989996210816
2805042,2805,28,2024,8633.33,0.21450743318235815
1214053,1214,12,2002,1171.0,0.14862292169056987
1214053,1214,12,2003,1194.0,0.14729829755736493
1214053,1214,12,2004,1337.0,0.16350739880151643
1214053,1214,12,2005,1545.0,0.1484435049961568
1214053,1214,12,2006,1737.56,0.15897847391424882
1214053,1214,12,2007,2103.89,0.1715103482233403
1214053,1214,12,2008,2157.2,0.16048708559559216
1214053,1214,12,2009,2176.39,0.14457710471126628
1214053,1214,12,2010,2183.68,0.12449714937286202
1214053,1214,12,2011,2470.02,0.12992788271867947
1214053,1214,12,2012,2534.05,0.133729094686669
1214053,1214,12,2013,2623.62,0.13699743144828408
1214053,1214,12,2014,2851.17,0.15090002715085873
1214053,1214,12,2015,2963.19,0.14109796990039494
1214053,1214,12,2016,3674.41,0.1596685140491745
1214053,1214,12,2017,3601.65,0.1471991636378647
1214053,1214,12,2018,4303.17,0.15591924405162416
1214053,1214,12,2019,4645.91,0.15093262641177208
1214053,1214,12,2020,5863.6,0.16150249431507696
1214053,1214,12,2021,6309.4,0.14851283557736147
1214053,1214,12,2022,6178.1,0.14317921306937614
1214053,1214,12,2023,6563.13,0.1524984693527831
1214053,1214,12,2024,8030.51,0.1608329858520022
1609103,1609,16,2002,1414.0,0.08110588505219686
1609103,1609,16,2003,1527.0,0.0839656878917849
1609103,1609,16,2004,1408.0,0.06994535519125683
1609103,1609,16,2005,1670.0,0.0726023824015303
1609103,1609,16,2006,1652.97,0.06875214464416064
1609103,1609,16,2007,2000.56,0.07215738892225233
1609103,1609,16,2008,2338.07,0.07923512267859564
1609103,1609,16,2009,2371.91,0.07865867934627249
1609103,1609,16,2010,2546.24,0.07485638688813757
1609103,1609,16,2011,2512.42,0.07129016175791673
1609103,1609,16,2012,2650.58,0.07330983138003079
1609103,1609,16,2013,2799.56,0.07573726940463855
1609103,1609,16,2014,2713.88,0.0720623980686211
1609103,1609,16,2015,2808.2,0.07081814348630441
1609103,1609,16,2016,3291.5,0.07335588871834793
1609103,1609,16,2017,3699.25,0.07632180578516914
1609103,1609,16,2018,3917.1,0.0743798310289846
1609103,1609,16,2019,4869.11,0.08116610504013622
1609103,1609,16,2020,5526.6,0.08315055537517653
1609103,1609,16,2021,6076.99,0.08279602796404001
1609103,1609,16,2022,7160.3,0.08507059375360881
1609103,1609,16,2023,6137.11,0.08047928970726757
1609103,1609,16,2024,6504.18,0.07028928904740765
1804073,1804,18,2002,1424.0,0.09443597055507659
1804073,1804,18,2003,1516.0,0.09757981462409887
1804073,1804,18,2004,1569.0,0.09275242374083707
1804073,1804,18,2005,1968.0,0.10229221893029783
1804073,1804,18,2006,1990.19,0.09727899003743172
1804073,1804,18,2007,2255.91,0.09784056902459122
1804073,1804,18,2008,2434.93,0.09522355104500586
1804073,1804,18,2009,2610.14,0.09519610074343801
1804073,1804,18,2010,3071.74,0.10438118668891297
1804073,1804,18,2011,3397.51,0.10696998300449541
1804073,1804,18,2012,2936.9,0.09297532761701852
1804073,1804,18,2013,3062.46,0.09597363033263877
1804073,1804,18,2014,3341.63,0.10349477559866836
1804073,1804,18,2015,3362.35,0.10147880454597037
1804073,1804,18,2016,4006.81,0.09899600884113093
1804073,1804,18,2017,4654.61,0.10560780170116546
1804073,1804,18,2018,5773.3,0.11449040436631377
1804073,1804,18,2019,5481.61,0.10281454683637087
1804073,1804,18,2020,5919.25,0.09846609642249969
1804073,1804,18,2021,6289.12,0.09874600152269114
1804073,1804,18,2022,6613.15,0.09461188048185297
1804073,1804,18,2023,7670.92,0.097562514236759
1804073,1804,18,2024,8507.3,0.0937867039022139
1610043,1610,16,2002,1212.0,0.2481064483111566
1610043,1610,16,2003,1263.0,0.2636743215031315
1610043,1610,16,2004,1383.0,0.2517291590826356
1610043,1610,16,2005,1645.0,0.2417340191036003
1610043,1610,16,2006,1822.21,0.2697412440418036
1610043,1610,16,2007,2056.52,0.26813949637464324
1610043,1610,16,2008,2170.81,0.25043203595646646
1610043,1610,16,2009,2185.15,0.2466292553323567
1610043,1610,16,2010,2516.81,0.2538053507860795
1610043,1610,16,2011,2701.46,0.26574499710297755
1610043,1610,16,2012,2756.83,0.2469244500733116
1610043,1610,16,2013,2800.02,0.2445962094846744
1610043,1610,16,2014,2843.63,0.24518194453545597
1610043,1610,16,2015,2916.45,0.2459395871281117
1610043,1610,16,2016,3474.61,0.25017442174421745
1610043,1610,16,2017,3777.98,0.25084939329050676
1610043,1610,16,2018,4186.46,0.24192995666427614
1610043,1610,16,2019,4603.77,0.2350925301795453
1610043,1610,16,2020,4972.74,0.2382261594910039
1610043,1610,16,2021,5728.84,0.2288591041048379
1610043,1610,16,2022,5822.7,0.21870330764948875
1610043,1610,16,2023,5442.34,0.20520197105256907
1610043,1610,16,2024,8002.07,0.23823547712623003
0220023,0220,02,2002,1217.0,0.16618872046975283
0220023,0220,02,2003,1262.0,0.1665566847037086
0220023,0220,02,2004,1445.0,0.16487905066179825
0220023,0220,02,2005,1664.0,0.15371824480369514
0220023,0220,02,2006,1885.69,0.16258050609992672
0220023,0220,02,2007,2195.59,0.15512645237413936
0220023,0220,02,2008,2651.46,0.18092133095694943
0220023,0220,02,2009,2726.82,0.18351981532394024
0220023,0220,02,2010,2887.85,0.17867263097978073
0220023,0220,02,2011,4237.23,0.22958487867122163
0220023,0220,02,2012,3623.3,0.20764468019750687
0220023,0220,02,2013,3390.32,0.18971580009982922
0220023,0220,02,2014,4361.8,0.2141340868789974
0220023,0220,02,2015,4708.92,0.2232677489970798
0220023,0220,02,2016,4196.39,0.18118056056269555
0220023,0220,02,2017,4568.66,0.16732254122121215
0220023,0220,02,2018,5435.82,0.17725220635109554
0220023,0220,02,2019,6191.33,0.18402976658802744
0220023,0220,02,2020,6382.84,0.18142237227280492
0220023,0220,02,2021,6555.0,0.16863480159234476
0220023,0220,02,2022,7322.84,0.17401107013086878
0220023,0220,02,2023,8074.38,0.20160467169497756
0220023,0220,02,2024,8033.14,0.16622161654481502
0414083,0414,04,2002,1397.0,0.08571603877776414
0414083,0414,04,2003,1477.0,0.09030877407520636
0414083,0414,04,2004,1540.0,0.08261359369132558
0414083,0414,04,2005,1803.0,0.0848989970334793
0414083,0414,04,2006,2125.27,0.09271715306813344
0414083,0414,04,2007,2094.03,0.0825620359648324
0414083,0414,04,2008,2437.65,0.08824941315488802
0414083,0414,04,2009,2528.8,0.0902679266862233
0414083,0414,04,2010,2523.68,0.083257098122222
0414083,0414,04,2011,2432.4,0.0750322505418276
0414083,0414,04,2012,2794.61,0.08206183363172381
0414083,0414,04,2013,2822.6,0.08083530772603514
0414083,0414,04,2014,2970.97,0.07751538125768215
0414083,0414,04,2015,3306.48,0.08332396725788023
0414083,0414,04,2016,3983.79,0.08729941332753643
0414083,0414,04,2017,4499.62,0.08951170424585889
0414083,0414,04,2018,4533.2,0.08379460229819617
0414083,0414,04,2019,5137.78,0.0858792604238786
0414083,0414,04,2020,5731.24,0.08121259166145559
0414083,0414,04,2021,6604.02,0.08541117193886782
0414083,0414,04,2022,7024.44,0.08335233878609859
0414083,0414,04,2023,7194.23,0.08655505183692606
0414083,0414,04,2024,8625.4,0.08804324115982225
2204011,2204,22,2002,1601.5,0.12688163524005705
2204011,2204,22,2003,1773.0,0.13138199333086328
2204011,2204,22,2004,1985.5,0.13298727394507703
2204011,2204,22,2005,2303.5,0.13660084208029413
2204011,2204,22,2006,2688.51,0.13962209474428766
2204011,2204,22,2007,3300.415,0.14468327334116277
2204011,2204,22,2008,3099.71,0.13870506262672005
2204011,2204,22,2009,3426.08,0.14276772907934882
2204011,2204,22,2010,3217.8050000000003,0.13075363027881712
2204011,2204,22,2011,3624.205,0.13263126422210528
2204011,2204,22,2012,3221.56,0.1187330463498054
2204011,2204,22,2013,3786.81,0.12961212302097994
2204011,2204,22,2014,3643.91,0.1229825005484399
2204011,2204,22,2015,3859.79,0.12092566426577524
2204011,2204,22,2016,4585.19,0.12458584057042463
2204011,2204,22,2017,5004.99,0.1208047130586656
2204011,2204,22,2018,5355.450000000001,0.11570122771264175
2204011,2204,22,2019,6246.56,0.11867149238535862
2204011,2204,22,2020,6177.465,0.11904758692883814
2204011,2204,22,2021,7231.59,0.12222049645089211
2204011,2204,22,2022,6774.6,0.11458457720614974
2204011,2204,22,2023,7000.875,0.12464489546805074
2204011,2204,22,2024,8415.28,0.11883593518650973
2204042,2204,22,2002,1601.5,0.12688163524005705
2204042,2204,22,2003,1773.0,0.13138199333086328
2204042,2204,22,2004,1985.5,0.13298727394507703
2204042,2204,22,2005,2303.5,0.13660084208029413
2204042,2204,22,2006,2688.51,0.13962209474428766
2204042,2204,22,2007,3300.415,0.14468327334116277
2204042,2204,22,2008,3099.71,0.13870506262672005
2204042,2204,22,2009,3426.08,0.14276772907934882
2204042,2204,22,2010,3217.8050000000003,0.13075363027881712
2204042,2204,22,2011,3624.205,0.13263126422210528
2204042,2204,22,2012,3221.56,0.1187330463498054
2204042,2204,22,2013,3786.81,0.12961212302097994
2204042,2204,22,2014,3643.91,0.1229825005484399
2204042,2204,22,2015,3859.79,0.12092566426577524
2204042,2204,22,2016,4585.19,0.12458584057042463
2204042,2204,22,2017,5004.99,0.1208047130586656
2204042,2204,22,2018,5355.450000000001,0.11570122771264175
2204042,2204,22,2019,6246.56,0.11867149238535862
2204042,2204,22,2020,6177.465,0.11904758692883814
2204042,2204,22,2021,7231.59,0.12222049645089211
2204042,2204,22,2022,6774.6,0.11458457720614974
2204042,2204,22,2023,7000.875,0.12464489546805074
2204042,2204,22,2024,8415.28,0.11883593518650973
1421021,1421,14,2002,1344.0,0.12291933418693982
1421021,1421,14,2003,1384.0,0.11337757024657984
1421021,1421,14,2004,1654.0,0.12624026866127308
1421021,1421,14,2005,1823.0,0.12813664159696353
1421021,1421,14,2006,2033.15,0.1210691168501724
1421021,1421,14,2007,2362.93,0.12179731357577714
1421021,1421,14,2008,2524.96,0.12456629276453245
1421021,1421,14,2009,2490.87,0.12017368440096973
1421021,1421,14,2010,2601.89,0.12276465228815714
1421021,1421,14,2011,2614.55,0.1127649948265816
1421021,1421,14,2012,2713.86,0.11475648297634643
1421021,1421,14,2013,2656.67,0.1104729929216979
1421021,1421,14,2014,2953.24,0.11581365125316029
1421021,1421,14,2015,3082.44,0.1177839000699266
1421021,1421,14,2016,4030.37,0.12881375975402987
1421021,1421,14,2017,5076.96,0.14453982762699719
1421021,1421,14,2018,4878.74,0.12677132679408915
1421021,1421,14,2019,5497.79,0.12801023562187339
1421021,1421,14,2020,5899.13,0.1364578461185434
1421021,1421,14,2021,6510.52,0.13445042872011764
1421021,1421,14,2022,6123.91,0.12627230391575672
1421021,1421,14,2023,6411.04,0.13025276925086737
1421021,1421,14,2024,8333.72,0.14028317819575362
1422011,1422,14,2002,1239.5,0.1296683753530704
1422011,1422,14,2003,1275.0,0.1276659657554821
1422011,1422,14,2004,1363.5,0.1209098164405427
1422011,1422,14,2005,1763.5,0.13869445536767597
1422011,1422,14,2006,1911.045,0.12877141085939922
1422011,1422,14,2007,2016.985,0.12572524746303637
1422011,1422,14,2008,2329.64,0.12688415320606283
1422011,1422,14,2009,2539.535,0.1347796135574906
1422011,1422,14,2010,2893.535,0.14323260723752762
1422011,1422,14,2011,3047.54,0.13376776377471652
1422011,1422,14,2012,3047.14,0.1166921013378573
1422011,1422,14,2013,2891.2,0.12081723801898508
1422011,1422,14,2014,3262.1049999999996,0.13317812715611385
1422011,1422,14,2015,3150.745,0.1304944321044769
1422011,1422,14,2016,3924.5550000000003,0.13454162555682553
1422011,1422,14,2017,4235.095,0.13218697904750729
1422011,1422,14,2018,4510.24,0.1321395894046681
1422011,1422,14,2019,4893.5,0.1309555891021186
1422011,1422,14,2020,5920.37,0.13710717312867352
1422011,1422,14,2021,6003.075,0.13159437871262278
1422011,1422,14,2022,6881.35,0.12788188856387825
1422011,1422,14,2023,6220.639999999999,0.12289045758947312
1422011,1422,14,2024,7764.505,0.1212112247656954
1422072,1422,14,2002,1239.5,0.1296683753530704
1422072,1422,14,2003,1275.0,0.1276659657554821
1422072,1422,14,2004,1363.5,0.1209098164405427
1422072,1422,14,2005,1763.5,0.13869445536767597
1422072,1422,14,2006,1911.045,0.12877141085939922
1422072,1422,14,2007,2016.985,0.12572524746303637
1422072,1422,14,2008,2329.64,0.12688415320606283
1422072,1422,14,2009,2539.535,0.1347796135574906
