teryt_7,powiat_4,woj_2,year,population_total,weight
3205032,3205,32,2013,4216.0,0.06836165520819822
3205032,3205,32,2014,4140.0,0.06729847034153161
3205032,3205,32,2015,4100.0,0.06680679799905492
3205032,3205,32,2016,4086.0,0.06680837148463048
3205032,3205,32,2017,4058.0,0.06665024225999835
3205032,3205,32,2018,4014.0,0.06621904746193312
3205032,3205,32,2019,3977.0,0.06597873152280306
3205032,3205,32,2020,3839.0,0.06623419195666051
3205032,3205,32,2021,3769.0,0.06573302173078935
3205032,3205,32,2022,3720.0,0.06530784220782641
3205032,3205,32,2023,3683.0,0.0652609196420661
3205032,3205,32,2024,3647.0,0.06501470719315447
1411032,1411,14,2000,5595.0,0.11734479865771812
1411032,1411,14,2001,5518.0,0.11618065059479946
1411032,1411,14,2002,5520.0,0.11673645476462378
1411032,1411,14,2003,5522.0,0.11753437486697033
1411032,1411,14,2004,5459.0,0.11675506886816665
1411032,1411,14,2005,5459.0,0.1173272008253095
1411032,1411,14,2006,5472.0,0.11780662662274753
1411032,1411,14,2007,5427.0,0.11723914452365522
1411032,1411,14,2008,5446.0,0.11782523095562623
1411032,1411,14,2009,5397.0,0.11715290440218808
1411032,1411,14,2010,5433.0,0.11489415695645738
1411032,1411,14,2011,5400.0,0.1148838396732193
1411032,1411,14,2012,5363.0,0.1145059356050901
1411032,1411,14,2013,5314.0,0.11409064559761256
1411032,1411,14,2014,5299.0,0.11428879542758547
1411032,1411,14,2015,5264.0,0.11439996522797409
1411032,1411,14,2016,5232.0,0.11417348608837971
1411032,1411,14,2017,5226.0,0.11465555068012286
1411032,1411,14,2018,5207.0,0.11507945278139987
1411032,1411,14,2019,5176.0,0.1152989396774481
1411032,1411,14,2020,4975.0,0.11581618400223484
1411032,1411,14,2021,4904.0,0.11548061978994961
1411032,1411,14,2022,4868.0,0.11560474007931797
1411032,1411,14,2023,4830.0,0.1157274295572168
1411032,1411,14,2024,4780.0,0.1158675522373588
0206011,0206,02,2000,5300.0,0.08285522222395923
0206011,0206,02,2001,5320.0,0.08320170156863359
0206011,0206,02,2002,5311.0,0.08287689402805737
0206011,0206,02,2003,5279.0,0.08228252567919322
0206011,0206,02,2004,5107.0,0.07983804149014335
0206011,0206,02,2005,5058.0,0.07921691464369617
0206011,0206,02,2006,5010.0,0.07863634223289542
0206011,0206,02,2007,4997.0,0.07829343193782903
0206011,0206,02,2008,5004.0,0.07848549963141302
0206011,0206,02,2009,4979.0,0.07796132466922415
0206011,0206,02,2010,5045.0,0.0773369715179201
0206011,0206,02,2011,4999.0,0.07674593548981377
0206011,0206,02,2012,5007.0,0.07687819558107756
0206011,0206,02,2013,4968.0,0.07623022510012122
0206011,0206,02,2014,4921.0,0.07574381628161123
0206011,0206,02,2015,4882.0,0.0755739252929612
0206011,0206,02,2016,4770.0,0.07407407407407407
0206011,0206,02,2017,4711.0,0.07340521674093926
0206011,0206,02,2018,4633.0,0.07255500743872836
0206011,0206,02,2019,4570.0,0.07186551556037804
0206011,0206,02,2020,4477.0,0.07234503264171677
0206011,0206,02,2021,4358.0,0.07089752558200069
0206011,0206,02,2022,4321.0,0.07081749049429657
0206011,0206,02,2023,4208.0,0.06962507031999736
0206011,0206,02,2024,4140.0,0.06915675531204063
2206032,2206,22,2000,5801.0,0.057986225647484534
2206032,2206,22,2001,5838.0,0.057913219451223144
2206032,2206,22,2002,5837.0,0.05749889178939073
2206032,2206,22,2003,5878.0,0.05766928948452799
2206032,2206,22,2004,5897.0,0.05753451387872579
2206032,2206,22,2005,5901.0,0.05736031727516622
2206032,2206,22,2006,5928.0,0.057281450202436975
2206032,2206,22,2007,5945.0,0.05705702823579093
2206032,2206,22,2008,5987.0,0.057223963908854564
2206032,2206,22,2009,6024.0,0.05711630905763779
2206032,2206,22,2010,6151.0,0.05642653358896972
2206032,2206,22,2011,6216.0,0.056737070775297105
2206032,2206,22,2012,6205.0,0.05639422334111916
2206032,2206,22,2013,6237.0,0.0565462968839246
2206032,2206,22,2014,6249.0,0.05650192589377746
2206032,2206,22,2015,6255.0,0.05639301105321048
2206032,2206,22,2016,6235.0,0.05605250146087113
2206032,2206,22,2017,6297.0,0.056215685399276884
2206032,2206,22,2018,6252.0,0.055668836314744403
2206032,2206,22,2019,6239.0,0.05544742759129407
2206032,2206,22,2020,6178.0,0.05514052891352273
2206032,2206,22,2021,6144.0,0.054957243550753154
2206032,2206,22,2022,6129.0,0.05489131894999866
2206032,2206,22,2023,6119.0,0.05481304978769909
2206032,2206,22,2024,6086.0,0.05463735198269129
2205023,2205,22,2000,30082.0,0.29589046485550724
2205023,2205,22,2001,30226.0,0.2940272373540856
2205023,2205,22,2002,30298.0,0.29111138868337866
2205023,2205,22,2003,30412.0,0.2886073546856465
2205023,2205,22,2004,30850.0,0.2881696324319275
2205023,2205,22,2005,31002.0,0.2855747973470892
2205023,2205,22,2006,31314.0,0.28445033882600873
2205023,2205,22,2007,31475.0,0.2804733516899689
2205023,2205,22,2008,31696.0,0.27783280593953524
2205023,2205,22,2009,31955.0,0.2754741379310345
2205023,2205,22,2010,32552.0,0.2723538123007672
2205023,2205,22,2011,32795.0,0.2702335239539215
2205023,2205,22,2012,32878.0,0.2670966903342161
2205023,2205,22,2013,33023.0,0.2640234737279734
2205023,2205,22,2014,33275.0,0.26180585060347134
2205023,2205,22,2015,33400.0,0.2590653480705837
2205023,2205,22,2016,33619.0,0.25649457164437595
2205023,2205,22,2017,33700.0,0.25179130460770616
2205023,2205,22,2018,33789.0,0.24732284674898805
2205023,2205,22,2019,34013.0,0.24400094693573032
2205023,2205,22,2020,34211.0,0.2321136584141286
2205023,2205,22,2021,34275.0,0.2288066008451325
2205023,2205,22,2022,34351.0,0.226091592401964
2205023,2205,22,2023,34351.0,0.22332962753473373
2205023,2205,22,2024,34301.0,0.22075272554092495
2469011,2469,24,2000,330625.0,1.0
2469011,2469,24,2001,328103.0,1.0
2469011,2469,24,2002,325045.0,1.0
2469011,2469,24,2003,322285.0,1.0
2469011,2469,24,2004,319904.0,1.0
2469011,2469,24,2005,317220.0,1.0
2469011,2469,24,2006,314500.0,1.0
2469011,2469,24,2007,312201.0,1.0
2469011,2469,24,2008,309621.0,1.0
2469011,2469,24,2009,308548.0,1.0
2469011,2469,24,2010,311421.0,1.0
2469011,2469,24,2011,309304.0,1.0
2469011,2469,24,2012,307233.0,1.0
2469011,2469,24,2013,304362.0,1.0
2469011,2469,24,2014,301834.0,1.0
2469011,2469,24,2015,299910.0,1.0
2469011,2469,24,2016,298111.0,1.0
2469011,2469,24,2017,296262.0,1.0
2469011,2469,24,2018,294510.0,1.0
2469011,2469,24,2019,292774.0,1.0
2469011,2469,24,2020,286369.0,1.0
2469011,2469,24,2021,282755.0,1.0
2469011,2469,24,2022,280190.0,1.0
2469011,2469,24,2023,279190.0,1.0
2469011,2469,24,2024,278885.0,1.0
3027042,3027,30,2000,5354.0,0.04430175502469943
3027042,3027,30,2001,5331.0,0.04415382194356328
3027042,3027,30,2002,5295.0,0.04383786200387462
3027042,3027,30,2003,5322.0,0.044134842642119664
3027042,3027,30,2004,5313.0,0.04404705648270202
3027042,3027,30,2005,5306.0,0.0439697034986824
3027042,3027,30,2006,5291.0,0.04391746073906836
3027042,3027,30,2007,5246.0,0.04352660051110152
3027042,3027,30,2008,5244.0,0.04350134386302552
3027042,3027,30,2009,5268.0,0.04367507337213351
3027042,3027,30,2010,5237.0,0.042823033018790785
3027042,3027,30,2011,5265.0,0.04306713237519529
3027042,3027,30,2012,5265.0,0.04312604436289768
3027042,3027,30,2013,5248.0,0.0431578947368421
3027042,3027,30,2014,5239.0,0.043078567610903264
3027042,3027,30,2015,5219.0,0.04296817111524592
3027042,3027,30,2016,5194.0,0.04280357657917508
3027042,3027,30,2017,5196.0,0.04283947563690329
3027042,3027,30,2018,5206.0,0.04299494565756004
3027042,3027,30,2019,5195.0,0.04304166632144958
3027042,3027,30,2020,4995.0,0.04232584545770381
3027042,3027,30,2021,4974.0,0.042395056467078626
3027042,3027,30,2022,4931.0,0.04221132198224573
3027042,3027,30,2023,4915.0,0.042298126489900945
3027042,3027,30,2024,4892.0,0.04234397991863585
1436013,1436,14,2000,4776.0,0.1268020708880924
1436013,1436,14,2001,4786.0,0.1270068731258127
1436013,1436,14,2002,4785.0,0.12701067048893136
1436013,1436,14,2003,4739.0,0.1262925061294105
1436013,1436,14,2004,4704.0,0.12599775004017785
1436013,1436,14,2005,4724.0,0.12673713580511886
1436013,1436,14,2006,4715.0,0.12697600517060298
1436013,1436,14,2007,4688.0,0.12665135755774687
1436013,1436,14,2008,4638.0,0.12561616380477764
1436013,1436,14,2009,4616.0,0.12544841830633766
1436013,1436,14,2010,4714.0,0.12614734137921807
1436013,1436,14,2011,4676.0,0.12582068668604027
1436013,1436,14,2012,4652.0,0.12549569721330492
1436013,1436,14,2013,4652.0,0.12584196715989937
1436013,1436,14,2014,4637.0,0.12559928492104336
1436013,1436,14,2015,4588.0,0.12480618046299068
1436013,1436,14,2016,4576.0,0.12471043523287821
1436013,1436,14,2017,4562.0,0.12462437851718297
1436013,1436,14,2018,4539.0,0.12494494604712618
1436013,1436,14,2019,4504.0,0.12453685782226401
1436013,1436,14,2020,4370.0,0.12457595712534565
1436013,1436,14,2021,4332.0,0.12472647702407003
1436013,1436,14,2022,4290.0,0.12422180396699001
1436013,1436,14,2023,4247.0,0.12386257582827812
1436013,1436,14,2024,4228.0,0.12402100261065971
3010032,3010,30,2000,9743.0,0.08083867113603929
3010032,3010,30,2001,9843.0,0.081196792714314
3010032,3010,30,2002,9957.0,0.08174675500603433
3010032,3010,30,2003,10110.0,0.08256228920483777
3010032,3010,30,2004,10272.0,0.08352441820754257
3010032,3010,30,2005,10392.0,0.08417573872472783
3010032,3010,30,2006,10535.0,0.08485566080288678
3010032,3010,30,2007,10673.0,0.08558735555680297
3010032,3010,30,2008,10899.0,0.08691041027072285
3010032,3010,30,2009,10983.0,0.08719088635732147
3010032,3010,30,2010,11040.0,0.0866541604200843
3010032,3010,30,2011,11145.0,0.08715951481594444
3010032,3010,30,2012,11186.0,0.08722911484205027
3010032,3010,30,2013,11285.0,0.08768590032479137
3010032,3010,30,2014,11339.0,0.08791012838801712
3010032,3010,30,2015,11405.0,0.0882241457999737
3010032,3010,30,2016,11474.0,0.08861942459934351
3010032,3010,30,2017,11467.0,0.08840149558647804
3010032,3010,30,2018,11466.0,0.08822307372697474
3010032,3010,30,2019,11487.0,0.08832552882286453
3010032,3010,30,2020,11490.0,0.08921707936360036
3010032,3010,30,2021,11494.0,0.08916851561651487
3010032,3010,30,2022,11495.0,0.0891894198614247
3010032,3010,30,2023,11535.0,0.0895317338963186
3010032,3010,30,2024,11515.0,0.08963251835073052
0614043,0614,06,2000,7107.0,0.0393837798897232
0614043,0614,06,2001,7077.0,0.03930181931270409
0614043,0614,06,2002,7059.0,0.03934804541831337
0614043,0614,06,2003,7105.0,0.039692737430167595
0614043,0614,06,2004,7060.0,0.03951485165139617
0614043,0614,06,2005,7039.0,0.03950632527753769
0614043,0614,06,2006,7003.0,0.03944218844163085
0614043,0614,06,2007,6974.0,0.03938043852664984
0614043,0614,06,2008,6940.0,0.039331924033845854
0614043,0614,06,2009,6874.0,0.03902488872740485
0614043,0614,06,2010,7037.0,0.03931284916201117
0614043,0614,06,2011,6977.0,0.03909121470192738
0614043,0614,06,2012,6946.0,0.03907559716018407
0614043,0614,06,2013,6919.0,0.03904958094646838
0614043,0614,06,2014,6902.0,0.03908820614469772
0614043,0614,06,2015,6882.0,0.03915366190852767
0614043,0614,06,2016,6797.0,0.038809174427169274
0614043,0614,06,2017,6769.0,0.0388335589875393
0614043,0614,06,2018,6717.0,0.03869685447632216
0614043,0614,06,2019,6639.0,0.03843882442854165
0614043,0614,06,2020,6431.0,0.03838280144912831
0614043,0614,06,2021,6342.0,0.03828600405679513
0614043,0614,06,2022,6312.0,0.038364290576679956
0614043,0614,06,2023,6289.0,0.03855869333300634
0614043,0614,06,2024,6205.0,0.0383036513472638
2603033,2603,26,2000,17400.0,0.4684597366933204
2603033,2603,26,2001,17267.0,0.4675602491199567
2603033,2603,26,2002,17118.0,0.467309109770413
2603033,2603,26,2003,17008.0,0.4676767399015591
2603033,2603,26,2004,16950.0,0.46850382818762265
2603033,2603,26,2005,16837.0,0.46842310260405073
2603033,2603,26,2006,16706.0,0.4686640857319194
2603033,2603,26,2007,16662.0,0.46977557234690426
2603033,2603,26,2008,16620.0,0.47086154630705157
2603033,2603,26,2009,16531.0,0.4711297309621523
2603033,2603,26,2010,16994.0,0.4746264488199972
2603033,2603,26,2011,16877.0,0.4748733821046708
2603033,2603,26,2012,16774.0,0.47552090715804396
2603033,2603,26,2013,16591.0,0.4748018201070314
2603033,2603,26,2014,16503.0,0.4757415895528842
2603033,2603,26,2015,16426.0,0.4768208075706116
2603033,2603,26,2016,16379.0,0.47789805386164036
2603033,2603,26,2017,16290.0,0.47842814766953506
2603033,2603,26,2018,16210.0,0.4788632536704972
2603033,2603,26,2019,16118.0,0.4794312739819745
2603033,2603,26,2020,15576.0,0.4775570272259014
2603033,2603,26,2021,15431.0,0.4780211269787181
2603033,2603,26,2022,15290.0,0.4783207157604955
2603033,2603,26,2023,15210.0,0.47991670084876786
2603033,2603,26,2024,15067.0,0.48025372135275557
3024032,3024,30,2000,6859.0,0.07507826353466582
3024032,3024,30,2001,6923.0,0.07567029916164784
3024032,3024,30,2002,7002.0,0.07636351738954991
3024032,3024,30,2003,7093.0,0.0771548535874342
3024032,3024,30,2004,7112.0,0.07725144737842564
3024032,3024,30,2005,7203.0,0.07817960796231575
3024032,3024,30,2006,7280.0,0.07865763400430024
3024032,3024,30,2007,7368.0,0.0792411434471188
3024032,3024,30,2008,7421.0,0.07941484921773002
3024032,3024,30,2009,7505.0,0.07997314692468352
3024032,3024,30,2010,7624.0,0.08002603155276113
3024032,3024,30,2011,7766.0,0.08120797649297821
3024032,3024,30,2012,7875.0,0.08195356484998595
3024032,3024,30,2013,7965.0,0.08260562942067164
3024032,3024,30,2014,8093.0,0.08361055437320496
3024032,3024,30,2015,8176.0,0.08429300479406154
3024032,3024,30,2016,8312.0,0.08542914992240254
3024032,3024,30,2017,8475.0,0.08664492449878851
3024032,3024,30,2018,8583.0,0.08751822659093922
3024032,3024,30,2019,8755.0,0.08887783485269933
3024032,3024,30,2020,9020.0,0.09158941137049034
3024032,3024,30,2021,9155.0,0.09299892322382723
3024032,3024,30,2022,9332.0,0.09477383056080271
3024032,3024,30,2023,9434.0,0.0958009647118558
3024032,3024,30,2024,9582.0,0.09734738039845171
0615042,0615,06,2000,8593.0,0.0990684590375614
0615042,0615,06,2001,8638.0,0.0998197282056023
0615042,0615,06,2002,8580.0,0.09933084813262637
0615042,0615,06,2003,8567.0,0.09935057404615563
0615042,0615,06,2004,8529.0,0.0992401940821242
0615042,0615,06,2005,8488.0,0.0989877314922797
0615042,0615,06,2006,8450.0,0.09897047283289802
0615042,0615,06,2007,8470.0,0.09940964520028638
0615042,0615,06,2008,8424.0,0.09894989076044823
0615042,0615,06,2009,8411.0,0.09899952919020716
0615042,0615,06,2010,8534.0,0.09943953111709256
0615042,0615,06,2011,8484.0,0.09924199887703537
0615042,0615,06,2012,8456.0,0.09887283101819372
0615042,0615,06,2013,8372.0,0.0983702868154206
0615042,0615,06,2014,8297.0,0.09784659653757252
0615042,0615,06,2015,8269.0,0.09796929055495
0615042,0615,06,2016,8252.0,0.09821704872765359
0615042,0615,06,2017,8209.0,0.09825607143284618
0615042,0615,06,2018,8102.0,0.09750285817437872
0615042,0615,06,2019,8024.0,0.09715932482503088
0615042,0615,06,2020,7759.0,0.09770071522111413
0615042,0615,06,2021,7687.0,0.0980134645789769
0615042,0615,06,2022,7601.0,0.0976289560213728
0615042,0615,06,2023,7547.0,0.09774260811003328
0615042,0615,06,2024,7472.0,0.09768724914693616
0223043,0223,02,2000,16832.0,0.17731893600210694
0223043,0223,02,2001,16813.0,0.17606710509780923
0223043,0223,02,2002,16989.0,0.1755315851466121
0223043,0223,02,2003,17106.0,0.17449404276154726
0223043,0223,02,2004,17311.0,0.17396066766488127
0223043,0223,02,2005,17582.0,0.17431047131838281
0223043,0223,02,2006,18052.0,0.17433460810445398
0223043,0223,02,2007,18430.0,0.173736802413273
0223043,0223,02,2008,18791.0,0.17337109958850774
0223043,0223,02,2009,19232.0,0.17315362522395988
0223043,0223,02,2010,21045.0,0.17745566770382737
0223043,0223,02,2011,21491.0,0.17666110430658194
0223043,0223,02,2012,21892.0,0.17582664706968973
0223043,0223,02,2013,22318.0,0.17450115719021705
0223043,0223,02,2014,22614.0,0.1726681326736302
0223043,0223,02,2015,22910.0,0.17078534421707853
0223043,0223,02,2016,23303.0,0.1695762594692146
0223043,0223,02,2017,24021.0,0.16995549643759242
0223043,0223,02,2018,24639.0,0.16869094892509928
0223043,0223,02,2019,25282.0,0.16700465700036332
0223043,0223,02,2020,28554.0,0.16384355849342422
0223043,0223,02,2021,29193.0,0.16321977892953587
0223043,0223,02,2022,29707.0,0.16253050148267298
0223043,0223,02,2023,30202.0,0.16137598649233514
0223043,0223,02,2024,30672.0,0.1604939563602114
0410013,0410,04,2000,13804.0,0.1650840728072903
0410013,0410,04,2001,13732.0,0.16364178037299648
0410013,0410,04,2002,13817.0,0.16409543829645729
0410013,0410,04,2003,13839.0,0.1640586101429689
0410013,0410,04,2004,13796.0,0.16334746264415448
0410013,0410,04,2005,13741.0,0.16205156025190462
0410013,0410,04,2006,13799.0,0.16253239104829212
0410013,0410,04,2007,13726.0,0.16138741916519694
0410013,0410,04,2008,13814.0,0.16204485735735735
0410013,0410,04,2009,13693.0,0.16034521119008865
0410013,0410,04,2010,13730.0,0.15803225101000218
0410013,0410,04,2011,13696.0,0.15748683393510107
0410013,0410,04,2012,13674.0,0.15746381234238072
0410013,0410,04,2013,13577.0,0.15611309777046994
0410013,0410,04,2014,13548.0,0.15583877795159656
0410013,0410,04,2015,13519.0,0.15567531465551987
0410013,0410,04,2016,13478.0,0.15532302302533016
0410013,0410,04,2017,13471.0,0.1552602461850537
0410013,0410,04,2018,13452.0,0.15535281210301422
0410013,0410,04,2019,13361.0,0.1548006627196997
0410013,0410,04,2020,12545.0,0.14953393568073997
0410013,0410,04,2021,12398.0,0.14863568791061238
0410013,0410,04,2022,12300.0,0.14792899408284024
0410013,0410,04,2023,12161.0,0.1467408354851944
0410013,0410,04,2024,12018.0,0.14578759022259963
1603011,1603,16,2000,67756.0,0.6414769230769231
1603011,1603,16,2001,67248.0,0.6410493503522302
1603011,1603,16,2002,66759.0,0.6411120714491501
1603011,1603,16,2003,66379.0,0.6412996222477707
1603011,1603,16,2004,66102.0,0.6418729304836721
1603011,1603,16,2005,65791.0,0.6421766715470961
1603011,1603,16,2006,65414.0,0.6417919233939013
1603011,1603,16,2007,65161.0,0.6433049333109556
1603011,1603,16,2008,64960.0,0.6439972241498959
1603011,1603,16,2009,64596.0,0.6438995215311005
1603011,1603,16,2010,64306.0,0.6502123356926188
1603011,1603,16,2011,63974.0,0.6504728012201322
1603011,1603,16,2012,63635.0,0.6501394579021036
1603011,1603,16,2013,63194.0,0.650271143536288
1603011,1603,16,2014,62840.0,0.6497440934705061
1603011,1603,16,2015,62399.0,0.6490498132911722
1603011,1603,16,2016,62088.0,0.6484386422976501
1603011,1603,16,2017,61661.0,0.6474547440043681
1603011,1603,16,2018,61062.0,0.6462476319493687
1603011,1603,16,2019,60641.0,0.6459416276097145
1603011,1603,16,2020,57148.0,0.6395613004308657
1603011,1603,16,2021,56033.0,0.6368616664582931
1603011,1603,16,2022,55172.0,0.6340807484111204
1603011,1603,16,2023,54387.0,0.6312252643307297
1603011,1603,16,2024,53849.0,0.6302920348803184
2212053,2212,22,2000,9821.0,0.08566892593271051
2212053,2212,22,2001,9728.0,0.08443418334577395
2212053,2212,22,2002,9649.0,0.08364251040221914
2212053,2212,22,2003,9660.0,0.08350766783658085
2212053,2212,22,2004,9713.0,0.08387447756554178
2212053,2212,22,2005,9709.0,0.08395230395420626
2212053,2212,22,2006,9709.0,0.08375170367303279
2212053,2212,22,2007,9662.0,0.08309467908528771
2212053,2212,22,2008,9546.0,0.08190476190476191
2212053,2212,22,2009,9446.0,0.08076886901351849
2212053,2212,22,2010,9595.0,0.07924512718863562
2212053,2212,22,2011,9558.0,0.07869840511811348
2212053,2212,22,2012,9510.0,0.07806471737453005
2212053,2212,22,2013,9445.0,0.07753751682921223
2212053,2212,22,2014,9449.0,0.07741274782893659
2212053,2212,22,2015,9406.0,0.07683698893109504
2212053,2212,22,2016,9363.0,0.07630993422822074
2212053,2212,22,2017,9294.0,0.07568034135139977
2212053,2212,22,2018,9197.0,0.07496250652060511
2212053,2212,22,2019,9063.0,0.07404895744819923
2212053,2212,22,2020,8494.0,0.071439385019092
2212053,2212,22,2021,8395.0,0.07081041870508452
2212053,2212,22,2022,8232.0,0.06965233062858013
2212053,2212,22,2023,8173.0,0.06923865436585593
2212053,2212,22,2024,8026.0,0.06840302043738387
3008033,3008,30,2000,24319.0,0.4430981706872677
3008033,3008,30,2001,24310.0,0.4424021838034577
3008033,3008,30,2002,24360.0,0.4423621704074962
3008033,3008,30,2003,24355.0,0.44154972986692775
3008033,3008,30,2004,24330.0,0.44080079717365706
3008033,3008,30,2005,24299.0,0.4391332634546572
3008033,3008,30,2006,24355.0,0.4394860782792284
3008033,3008,30,2007,24488.0,0.4398778516256512
3008033,3008,30,2008,24626.0,0.440725893048894
3008033,3008,30,2009,24566.0,0.43943974384201206
3008033,3008,30,2010,24796.0,0.4393493745348878
3008033,3008,30,2011,24790.0,0.4388542699334372
3008033,3008,30,2012,24806.0,0.4393942077761049
3008033,3008,30,2013,24697.0,0.43795219180025535
3008033,3008,30,2014,24754.0,0.4381936945708166
3008033,3008,30,2015,24657.0,0.4369716625019937
3008033,3008,30,2016,24552.0,0.43487194020333697
3008033,3008,30,2017,24520.0,0.434798028159024
3008033,3008,30,2018,24546.0,0.43455015402046526
3008033,3008,30,2019,24482.0,0.4336858514463871
3008033,3008,30,2020,24557.0,0.43435272476431364
3008033,3008,30,2021,24427.0,0.4333102726482536
3008033,3008,30,2022,24262.0,0.43270139644379446
3008033,3008,30,2023,24119.0,0.43128173950361204
3008033,3008,30,2024,24040.0,0.43111796563968297
0416032,0416,04,2000,4435.0,0.09433761592784821
0416032,0416,04,2001,4437.0,0.09434804797142128
0416032,0416,04,2002,4430.0,0.09412114645080417
0416032,0416,04,2003,4410.0,0.09363454923775956
0416032,0416,04,2004,4400.0,0.0933667190086152
0416032,0416,04,2005,4365.0,0.0924181152209354
0416032,0416,04,2006,4385.0,0.09271005116495412
0416032,0416,04,2007,4405.0,0.09310927922215176
0416032,0416,04,2008,4409.0,0.09272734920501388
0416032,0416,04,2009,4416.0,0.09273025072445508
0416032,0416,04,2010,4488.0,0.09319323892188214
0416032,0416,04,2011,4487.0,0.09311640068898251
0416032,0416,04,2012,4495.0,0.09301218780391914
0416032,0416,04,2013,4451.0,0.09218565540666487
0416032,0416,04,2014,4440.0,0.09177156321696534
0416032,0416,04,2015,4449.0,0.09195758665591865
0416032,0416,04,2016,4450.0,0.09191176470588236
0416032,0416,04,2017,4464.0,0.09215904868078781
0416032,0416,04,2018,4465.0,0.09230164964650432
0416032,0416,04,2019,4493.0,0.09286319575057354
0416032,0416,04,2020,4229.0,0.08911976060523044
0416032,0416,04,2021,4203.0,0.08903340606266019
0416032,0416,04,2022,4213.0,0.08943089430894309
0416032,0416,04,2023,4217.0,0.08988213227614723
0416032,0416,04,2024,4220.0,0.09024228556764964
2808011,2808,28,2000,37339.0,0.3535287545683501
2808011,2808,28,2001,37206.0,0.3538239154002701
2808011,2808,28,2002,36972.0,0.353568969474409
2808011,2808,28,2003,36804.0,0.35386420014229947
2808011,2808,28,2004,36720.0,0.35403008098727345
2808011,2808,28,2005,36413.0,0.35391942460028186
2808011,2808,28,2006,36494.0,0.3550725342725654
2808011,2808,28,2007,36140.0,0.3546857978467608
2808011,2808,28,2008,36000.0,0.3552853632299387
2808011,2808,28,2009,35692.0,0.35512307722922015
2808011,2808,28,2010,36962.0,0.3564835800742634
2808011,2808,28,2011,36833.0,0.3567118936246453
2808011,2808,28,2012,36728.0,0.35715119218950564
2808011,2808,28,2013,36490.0,0.35774860537848413
2808011,2808,28,2014,36390.0,0.35876959479443954
2808011,2808,28,2015,36170.0,0.3594712780759292
2808011,2808,28,2016,35925.0,0.35963120908162655
2808011,2808,28,2017,35812.0,0.36070989706089723
2808011,2808,28,2018,35598.0,0.3613203142445342
2808011,2808,28,2019,35286.0,0.3616517541432217
2808011,2808,28,2020,34077.0,0.3648188591983556
2808011,2808,28,2021,33636.0,0.36480770482202124
2808011,2808,28,2022,33150.0,0.36451804446790265
2808011,2808,28,2023,32732.0,0.36459226750726803
2808011,2808,28,2024,32343.0,0.3650245471474522
2808032,2808,28,2000,37339.0,0.3535287545683501
2808032,2808,28,2001,37206.0,0.3538239154002701
2808032,2808,28,2002,36972.0,0.353568969474409
2808032,2808,28,2003,36804.0,0.35386420014229947
2808032,2808,28,2004,36720.0,0.35403008098727345
2808032,2808,28,2005,36413.0,0.35391942460028186
2808032,2808,28,2006,36494.0,0.3550725342725654
2808032,2808,28,2007,36140.0,0.3546857978467608
2808032,2808,28,2008,36000.0,0.3552853632299387
2808032,2808,28,2009,35692.0,0.35512307722922015
2808032,2808,28,2010,36962.0,0.3564835800742634
2808032,2808,28,2011,36833.0,0.3567118936246453
2808032,2808,28,2012,36728.0,0.35715119218950564
2808032,2808,28,2013,36490.0,0.35774860537848413
2808032,2808,28,2014,36390.0,0.35876959479443954
2808032,2808,28,2015,36170.0,0.3594712780759292
2808032,2808,28,2016,35925.0,0.35963120908162655
2808032,2808,28,2017,35812.0,0.36070989706089723
2808032,2808,28,2018,35598.0,0.3613203142445342
2808032,2808,28,2019,35286.0,0.3616517541432217
2808032,2808,28,2020,34077.0,0.3648188591983556
2808032,2808,28,2021,33636.0,0.36480770482202124
2808032,2808,28,2022,33150.0,0.36451804446790265
2808032,2808,28,2023,32732.0,0.36459226750726803
2808032,2808,28,2024,32343.0,0.3650245471474522
1213043,1213,12,2000,33265.0,0.1583836440855505
1213043,1213,12,2001,33390.0,0.15904165376646265
1213043,1213,12,2002,33363.0,0.15793435141967185
1213043,1213,12,2003,33440.0,0.15860819412428737
1213043,1213,12,2004,33448.0,0.1582812795759985
1213043,1213,12,2005,33578.0,0.15894836000776327
1213043,1213,12,2006,33545.0,0.15914169279889176
1213043,1213,12,2007,33649.0,0.1597282876998443
1213043,1213,12,2008,33738.0,0.15988209536627207
1213043,1213,12,2009,33685.0,0.15953642791851969
1213043,1213,12,2010,34100.0,0.16005181736257135
1213043,1213,12,2011,34203.0,0.16068609764347727
1213043,1213,12,2012,34260.0,0.16108480696623614
1213043,1213,12,2013,34342.0,0.16155011337015118
1213043,1213,12,2014,34357.0,0.16170663403384086
1213043,1213,12,2015,34333.0,0.16182598039215687
1213043,1213,12,2016,34340.0,0.16216394898021827
1213043,1213,12,2017,34300.0,0.16233228424714263
1213043,1213,12,2018,34193.0,0.16246869936662248
1213043,1213,12,2019,34157.0,0.16265547915198383
1213043,1213,12,2020,33547.0,0.16181499828764645
1213043,1213,12,2021,33432.0,0.16256114520222895
1213043,1213,12,2022,33390.0,0.16344972415717413
1213043,1213,12,2023,33267.0,0.16389380182186333
1213043,1213,12,2024,33146.0,0.16411510734373763
2661011,2661,26,2000,213469.0,1.0
2661011,2661,26,2001,212763.0,1.0
2661011,2661,26,2002,211810.0,1.0
2661011,2661,26,2003,210639.0,1.0
2661011,2661,26,2004,209455.0,1.0
2661011,2661,26,2005,208193.0,1.0
2661011,2661,26,2006,207188.0,1.0
