gmina_code,gmina_name,tot_pop_1998,working_pop_1998,higher_1998,post_secondary_1998,secondary_1998,secondary_general_1998,secondary_vocational_1998,vocational_1998,primary_1998,tot_pop_2002,working_pop_2002,higher_2002,post_secondary_2002,secondary_2002,secondary_general_2002,secondary_vocational_2002,vocational_2002,primary_2002,tot_pop_abs_change,tot_pop_pct_change,working_pop_abs_change,working_pop_pct_change,higher_abs_change,higher_pct_change,post_secondary_abs_change,post_secondary_pct_change,secondary_abs_change,secondary_pct_change,secondary_general_abs_change,secondary_general_pct_change,secondary_vocational_abs_change,secondary_vocational_pct_change,vocational_abs_change,vocational_pct_change,primary_abs_change,primary_pct_change
1606000,Powiat namysłowski,44388.0,23261.0,1204.0,,6041.0,,,8312.0,13838.0,44481.0,27303.0,2570.0,1010.0,8537.0,1663.0,6874.0,10406.0,12910.0,93.0,0.002095160854284942,4042.0,0.17376724990327158,1366.0,1.1345514950166113,,,2496.0,0.4131766263863599,,,,,2094.0,0.2519249278152069,-928.0,-0.06706171412053764
1607000,Powiat nyski,147803.0,78055.0,4846.0,,25547.0,,,27299.0,43712.0,148059.0,91347.0,8965.0,4169.0,33109.0,8477.0,24632.0,31991.0,37742.0,256.0,0.0017320352090282336,13292.0,0.17029018000128116,4119.0,0.8499793644242675,,,7562.0,0.29600344463146355,,,,,4692.0,0.1718744276347119,-5970.0,-0.13657576866764276
1608000,Powiat oleski,71601.0,37551.0,1614.0,,8754.0,,,14983.0,25383.0,69981.0,42485.0,3239.0,1716.0,12324.0,2927.0,9397.0,16945.0,20075.0,-1620.0,-0.02262538232706247,4934.0,0.1313946366275199,1625.0,1.006815365551425,,,3570.0,0.40781357093899934,,,,,1962.0,0.1309484081959554,-5308.0,-0.2091163377063389
1609000,Powiat opolski,135442.0,74020.0,2797.0,,15622.0,,,33381.0,45761.0,136572.0,85843.0,6630.0,2284.0,22763.0,6283.0,16480.0,38211.0,34723.0,1130.0,0.00834305459163332,11823.0,0.159727100783572,3833.0,1.3703968537718985,,,7141.0,0.45711176545896814,,,,,4830.0,0.14469308888289745,-11038.0,-0.24120976377264483
1610000,Powiat prudnicki,64846.0,34346.0,1647.0,,10272.0,,,12422.0,22560.0,61897.0,36922.0,3253.0,1667.0,12958.0,3399.0,9559.0,14192.0,17951.0,-2949.0,-0.04547697622058415,2576.0,0.0750014557735981,1606.0,0.9751062537947783,,,2686.0,0.26148753894080995,,,,,1770.0,0.14248913218483336,-4609.0,-0.20429964539007092
1611000,Powiat strzelecki,86065.0,47692.0,1945.0,,11008.0,,,20896.0,28678.0,83182.0,51353.0,3793.0,1620.0,14426.0,3905.0,10521.0,23270.0,23298.0,-2883.0,-0.033497937605298324,3661.0,0.07676339847353854,1848.0,0.9501285347043702,,,3418.0,0.3105014534883721,,,,,2374.0,0.11361026033690659,-5380.0,-0.18760025106353304
1661000,Powiat m. Opole,126404.0,72611.0,14451.0,,37142.0,,,18725.0,24403.0,129946.0,87017.0,22087.0,4301.0,41584.0,16576.0,25008.0,16094.0,20242.0,3542.0,0.02802126514983703,14406.0,0.19839969150679648,7636.0,0.5284063386616843,,,4442.0,0.11959506757848258,,,,,-2631.0,-0.14050734312416555,-4161.0,-0.17051182231692824
1800000,PODKARPACKIE,2018850.0,1005900.0,76744.0,,327125.0,,,345513.0,608428.0,2103837.0,1248020.0,147192.0,53778.0,479627.0,126530.0,353097.0,413454.0,556683.0,84987.0,0.042096738242068506,242120.0,0.24069987076250124,70448.0,0.91796101323882,,,152502.0,0.46618876576232327,,,,,67941.0,0.19663804256279793,-51745.0,-0.0850470392552611
1801000,Powiat bieszczadzki,48460.0,24961.0,1360.0,,7329.0,,,8047.0,14530.0,22326.0,13429.0,1184.0,794.0,4367.0,1682.0,2685.0,4610.0,6395.0,-26134.0,-0.5392901361947998,-11532.0,-0.46200072112495494,-176.0,-0.12941176470588237,,,-2962.0,-0.40414790558057034,,,,,-3437.0,-0.42711569529017024,-8135.0,-0.5598761183757742
1802000,Powiat brzozowski,63185.0,29789.0,1128.0,,6738.0,,,10386.0,22923.0,65533.0,37211.0,2814.0,1551.0,11652.0,2040.0,9612.0,13365.0,20663.0,2348.0,0.03716071852496637,7422.0,0.24915237168082177,1686.0,1.4946808510638299,,,4914.0,0.7292965271593945,,,,,2979.0,0.28682842287694976,-2260.0,-0.09859093486890895
1803000,Powiat dębicki,123331.0,61216.0,4138.0,,18299.0,,,21617.0,38925.0,131775.0,77708.0,8060.0,2721.0,28927.0,6416.0,22511.0,26569.0,36308.0,8444.0,0.06846616017059783,16492.0,0.2694066910611605,3922.0,0.9478008699855003,,,10628.0,0.5807967648505383,,,,,4952.0,0.22907896562890318,-2617.0,-0.06723185613359024
1804000,Powiat jarosławski,119592.0,58191.0,3260.0,,19225.0,,,19480.0,37666.0,121821.0,71404.0,6782.0,2560.0,29029.0,6109.0,22920.0,23007.0,34201.0,2229.0,0.01863837045956251,13213.0,0.2270626041827774,3522.0,1.0803680981595092,,,9804.0,0.509960988296489,,,,,3527.0,0.18105749486652978,-3465.0,-0.09199277863325014
1805000,Powiat jasielski,118136.0,58695.0,3518.0,,17048.0,,,22595.0,37042.0,123567.0,72261.0,7015.0,3569.0,25445.0,5339.0,20106.0,26482.0,34254.0,5431.0,0.045972438545405295,13566.0,0.23112701252236137,3497.0,0.9940306992609437,,,8397.0,0.49255044580009383,,,,,3887.0,0.17202921000221288,-2788.0,-0.07526591436747476
1806000,Powiat kolbuszowski,57568.0,27275.0,965.0,,6204.0,,,9999.0,19641.0,61162.0,35316.0,2526.0,1334.0,10952.0,3108.0,7844.0,13618.0,18365.0,3594.0,0.06243051695386326,8041.0,0.2948120989917507,1561.0,1.6176165803108808,,,4748.0,0.7653127014829143,,,,,3619.0,0.3619361936193619,-1276.0,-0.06496614225344942
1807000,Powiat krośnieński,103663.0,50905.0,2262.0,,13983.0,,,20357.0,34069.0,108880.0,62894.0,5425.0,3273.0,21873.0,4126.0,17747.0,24655.0,30120.0,5217.0,0.050326538880796426,11989.0,0.2355171397701601,3163.0,1.3983200707338639,,,7890.0,0.5642565972967174,,,,,4298.0,0.2111313061846048,-3949.0,-0.11591182600017612
1808000,Powiat leżajski,65151.0,31813.0,1631.0,,8247.0,,,12078.0,19890.0,69134.0,40264.0,3636.0,1938.0,12770.0,3631.0,9139.0,15119.0,19491.0,3983.0,0.06113490199689951,8451.0,0.2656461195108918,2005.0,1.2293071735131822,,,4523.0,0.5484418576452044,,,,,3041.0,0.2517800960423911,-399.0,-0.02006033182503771
1809000,Powiat lubaczowski,55651.0,27066.0,1275.0,,7127.0,,,7909.0,18542.0,57664.0,33019.0,2722.0,1477.0,10507.0,2890.0,7617.0,11320.0,18158.0,2013.0,0.03617185675010332,5953.0,0.21994384098130496,1447.0,1.1349019607843138,,,3380.0,0.4742528413077031,,,,,3411.0,0.4312808193197623,-384.0,-0.020709740049617086
1810000,Powiat łańcucki,73848.0,35540.0,2179.0,,11868.0,,,12574.0,23948.0,77143.0,44398.0,5190.0,2023.0,18220.0,4147.0,14073.0,14648.0,20514.0,3295.0,0.044618676199761675,8858.0,0.24924029262802477,3011.0,1.3818265259293254,,,6352.0,0.5352207617121671,,,,,2074.0,0.1649435342770797,-3434.0,-0.14339402037748455
1811000,Powiat mielecki,127905.0,64270.0,5301.0,,21148.0,,,24359.0,35749.0,132935.0,78431.0,8840.0,2586.0,29598.0,6153.0,23445.0,31000.0,32813.0,5030.0,0.03932606231187209,14161.0,0.22033608215341527,3539.0,0.6676098849273722,,,8450.0,0.3995649706828069,,,,,6641.0,0.2726302393365902,-2936.0,-0.08212817141738231
1812000,Powiat niżański,63118.0,30838.0,1332.0,,8001.0,,,10891.0,21016.0,67257.0,38578.0,3141.0,1499.0,12351.0,3653.0,8698.0,14623.0,20206.0,4139.0,0.06557558858011978,7740.0,0.2509890394967248,1809.0,1.3581081081081081,,,4350.0,0.5436820397450318,,,,,3732.0,0.34266825819483976,-810.0,-0.038542063189950515
1813000,Powiat przemyski,69928.0,33539.0,863.0,,7248.0,,,12194.0,24137.0,71166.0,40228.0,2545.0,1147.0,13204.0,2727.0,10477.0,15027.0,21677.0,1238.0,0.01770392403615147,6689.0,0.19943945854080325,1682.0,1.9490150637311703,,,5956.0,0.8217439293598234,,,,,2833.0,0.2323273741184189,-2460.0,-0.10191821684550689
1814000,Powiat przeworski,77584.0,37082.0,1604.0,,10124.0,,,13260.0,26820.0,78911.0,44894.0,3766.0,1699.0,16614.0,3737.0,12877.0,16167.0,23619.0,1327.0,0.017104042070530005,7812.0,0.21066824874602233,2162.0,1.3478802992518704,,,6490.0,0.6410509679968392,,,,,2907.0,0.21923076923076923,-3201.0,-0.11935123042505592
1815000,Powiat ropczycko-sędziszowski,67314.0,32387.0,1338.0,,8879.0,,,10961.0,22773.0,70793.0,41147.0,3354.0,1552.0,14900.0,3417.0,11483.0,13536.0,20698.0,3479.0,0.051683156549900466,8760.0,0.27047889585327445,2016.0,1.506726457399103,,,6021.0,0.6781169050568758,,,,,2575.0,0.23492382081926833,-2075.0,-0.09111667325341413
1816000,Powiat rzeszowski,157913.0,77197.0,3093.0,,18787.0,,,30098.0,53283.0,169309.0,97356.0,8897.0,3144.0,34534.0,9251.0,25283.0,36196.0,47754.0,11396.0,0.0721663194290527,20159.0,0.2611370908195914,5804.0,1.876495311994827,,,15747.0,0.8381859796667909,,,,,6098.0,0.20260482424081333,-5529.0,-0.10376667980406509
1817000,Powiat sanocki,90937.0,45805.0,3574.0,,15559.0,,,16132.0,26094.0,94382.0,56974.0,6282.0,2468.0,22576.0,5399.0,17177.0,19059.0,24714.0,3445.0,0.03788336980546972,11169.0,0.2438380089509879,2708.0,0.757694459988808,,,7017.0,0.450992994408381,,,,,2927.0,0.18144061492685346,-1380.0,-0.05288572085536905
1818000,Powiat stalowowolski,110943.0,56520.0,5417.0,,19833.0,,,17932.0,31494.0,110405.0,68251.0,8655.0,2600.0,26934.0,6948.0,19986.0,20982.0,28112.0,-538.0,-0.004849337046952038,11731.0,0.20755484784147205,3238.0,0.5977478309027137,,,7101.0,0.3580396309181667,,,,,3050.0,0.17008699531563684,-3382.0,-0.10738553375246078
1819000,Powiat strzyżowski,60994.0,29651.0,1204.0,,7252.0,,,10503.0,20943.0,61940.0,35450.0,2875.0,1576.0,11430.0,3698.0,7732.0,13617.0,18370.0,946.0,0.015509722267764042,5799.0,0.19557519139320764,1671.0,1.3878737541528239,,,4178.0,0.5761169332597904,,,,,3114.0,0.29648671808054844,-2573.0,-0.12285727928186028
1820000,Powiat tarnobrzeski,52815.0,26349.0,1213.0,,6898.0,,,9194.0,18181.0,54078.0,32341.0,2597.0,1118.0,10983.0,2797.0,8186.0,11888.0,16363.0,1263.0,0.023913660891792105,5992.0,0.22740900982959505,1384.0,1.1409727947238253,,,4085.0,0.5922006378660482,,,,,2694.0,0.29301718512073094,-1818.0,-0.09999449975248886
1861000,Powiat m. Krosno,48172.0,24775.0,4222.0,,12378.0,,,7369.0,9893.0,48372.0,30788.0,6729.0,2284.0,14818.0,4024.0,10794.0,7139.0,8913.0,200.0,0.004151789421240555,6013.0,0.24270433905146316,2507.0,0.5937944102321174,,,2440.0,0.19712392955243174,,,,,-230.0,-0.031211833355950604,-980.0,-0.09905994137268775
1862000,Powiat m. Przemyśl,67165.0,34684.0,4766.0,,18866.0,,,9470.0,15314.0,68095.0,42205.0,8289.0,2729.0,22479.0,7825.0,14654.0,9248.0,13133.0,930.0,0.013846497431698057,7521.0,0.21684350132625996,3523.0,0.739194292908099,,,3613.0,0.1915085338704548,,,,,-222.0,-0.023442449841605068,-2181.0,-0.14241870184145228
1863000,Powiat m. Rzeszów,148560.0,81648.0,18066.0,,44937.0,,,19805.0,24909.0,160376.0,104976.0,28987.0,5587.0,55441.0,21695.0,33746.0,17840.0,24278.0,11816.0,0.079536887452881,23328.0,0.2857142857142857,10921.0,0.6045057013173918,,,10504.0,0.23374947148229744,,,,,-1965.0,-0.09921736935117395,-631.0,-0.025332209241639567
1864000,Powiat m. Tarnobrzeg,46917.0,25704.0,3035.0,,11147.0,,,8303.0,10646.0,50287.0,32641.0,5588.0,1751.0,14322.0,4108.0,10214.0,8781.0,9692.0,3370.0,0.07182897457211672,6937.0,0.269880174291939,2553.0,0.8411861614497529,,,3175.0,0.28482999910289764,,,,,478.0,0.05756955317355173,-954.0,-0.08961112154799925
2000000,PODLASKIE,1188547.0,603139.0,47041.0,,201115.0,,,152398.0,357304.0,1208606.0,713176.0,92772.0,35023.0,277739.0,83985.0,193754.0,184226.0,344079.0,20059.0,0.01687690936917093,110037.0,0.18244053195034643,45731.0,0.9721519525520291,,,76624.0,0.38099594759217364,,,,,31828.0,0.20884788514284963,-13225.0,-0.03701329959922083
2001000,Powiat augustowski,59096.0,29648.0,1685.0,,9094.0,,,7083.0,21102.0,59190.0,33872.0,3444.0,1574.0,12183.0,3463.0,8720.0,9514.0,18870.0,94.0,0.0015906321916881007,4224.0,0.14247166756610902,1759.0,1.0439169139465876,,,3089.0,0.33967451066637344,,,,,2431.0,0.34321615134829875,-2232.0,-0.10577196474267841
2002000,Powiat białostocki,138655.0,69137.0,2919.0,,18802.0,,,21541.0,44160.0,138456.0,80347.0,7451.0,3411.0,30020.0,7340.0,22680.0,24583.0,39933.0,-199.0,-0.0014352169052684722,11210.0,0.16214183432894108,4532.0,1.55258650222679,,,11218.0,0.5966386554621849,,,,,3042.0,0.1412190706095353,-4227.0,-0.09572010869565217
2003000,Powiat bielski,65734.0,32461.0,1791.0,,9130.0,,,6846.0,20996.0,61613.0,33710.0,3369.0,1648.0,12779.0,3189.0,9590.0,8345.0,19904.0,-4121.0,-0.0626920619466334,1249.0,0.038476941560642,1578.0,0.88107202680067,,,3649.0,0.399671412924425,,,,,1499.0,0.2189599766286883,-1092.0,-0.0520099066488855
2004000,Powiat grajewski,50309.0,24446.0,1054.0,,7003.0,,,6115.0,17080.0,50934.0,29768.0,2262.0,1359.0,9905.0,3153.0,6752.0,8591.0,17484.0,625.0,0.012423224472758353,5322.0,0.21770432790640595,1208.0,1.146110056925996,,,2902.0,0.41439383121519346,,,,,2476.0,0.40490596892886344,404.0,0.023653395784543327
2005000,Powiat hajnowski,57115.0,29070.0,1443.0,,8589.0,,,6922.0,16731.0,50222.0,28252.0,2801.0,1340.0,10894.0,3472.0,7422.0,8047.0,15098.0,-6893.0,-0.1206863345881117,-818.0,-0.028138974888200895,1358.0,0.9410949410949411,,,2305.0,0.2683665153102806,,,,,1125.0,0.1625252817104883,-1633.0,-0.09760325144940529
2006000,Powiat kolneński,40761.0,19443.0,639.0,,4156.0,,,4537.0,14094.0,40388.0,22689.0,1478.0,775.0,6133.0,1488.0,4645.0,6809.0,14771.0,-373.0,-0.009150904050440372,3246.0,0.16694954482332974,839.0,1.3129890453834117,,,1977.0,0.4756977863330125,,,,,2272.0,0.5007714348688561,677.0,0.04803462466297715
2007000,Powiat łomżyński,52886.0,24769.0,492.0,,4133.0,,,6500.0,19390.0,50928.0,27626.0,1387.0,580.0,6754.0,1248.0,5506.0,9320.0,19236.0,-1958.0,-0.03702303066974247,2857.0,0.11534579514715976,895.0,1.8191056910569106,,,2621.0,0.6341640454875394,,,,,2820.0,0.4338461538461538,-154.0,-0.007942238267148015
2008000,Powiat moniecki,45529.0,21895.0,743.0,,5039.0,,,5044.0,15957.0,44242.0,24378.0,1477.0,1121.0,7375.0,2624.0,4751.0,6870.0,16118.0,-1287.0,-0.028267697511476203,2483.0,0.11340488696049326,734.0,0.9878869448183042,,,2336.0,0.4635840444532645,,,,,1826.0,0.3620142743854084,161.0,0.010089615842576926
2009000,Powiat sejneński,22316.0,10720.0,436.0,,2707.0,,,2148.0,7897.0,21676.0,12249.0,1196.0,723.0,4296.0,1744.0,2552.0,2394.0,7643.0,-640.0,-0.02867897472665352,1529.0,0.14263059701492536,760.0,1.7431192660550459,,,1589.0,0.5869966752862948,,,,,246.0,0.11452513966480447,-254.0,-0.032164112954286436
2010000,Powiat siemiatycki,52901.0,26331.0,1006.0,,6487.0,,,5710.0,18340.0,50546.0,27697.0,1999.0,1063.0,9227.0,2410.0,6817.0,7675.0,17117.0,-2355.0,-0.04451711687869794,1366.0,0.051878014507614596,993.0,0.9870775347912525,,,2740.0,0.42238322799445044,,,,,1965.0,0.34413309982486867,-1223.0,-0.06668484187568156
2011000,Powiat sokólski,80988.0,39188.0,1649.0,,10315.0,,,9964.0,26729.0,74973.0,42286.0,3260.0,1895.0,15622.0,4299.0,11323.0,11135.0,25254.0,-6015.0,-0.07427026226107572,3098.0,0.07905481269776463,1611.0,0.9769557307459066,,,5307.0,0.5144934561318468,,,,,1171.0,0.11752308309915696,-1475.0,-0.05518350854876726
2012000,Powiat suwalski,36592.0,17536.0,431.0,,3212.0,,,4085.0,13575.0,35526.0,19096.0,1132.0,594.0,5595.0,1080.0,4515.0,5133.0,13182.0,-1066.0,-0.029132050721469172,1560.0,0.08895985401459854,701.0,1.6264501160092808,,,2383.0,0.7419053549190535,,,,,1048.0,0.2565483476132191,-393.0,-0.028950276243093924
2013000,Powiat wysokomazowiecki,62426.0,29416.0,1134.0,,7101.0,,,8191.0,21491.0,60378.0,33104.0,2459.0,1442.0,10652.0,2741.0,7911.0,10813.0,20326.0,-2048.0,-0.03280684330247013,3688.0,0.12537394615175415,1325.0,1.1684303350970018,,,3551.0,0.5000704126179412,,,,,2622.0,0.32010743498962274,-1165.0,-0.05420873854171514
2014000,Powiat zambrowski,45061.0,22956.0,1067.0,,6291.0,,,6084.0,15368.0,45292.0,26270.0,2263.0,1173.0,8324.0,2413.0,5911.0,8786.0,14721.0,231.0,0.005126384234704068,3314.0,0.1443631294650636,1196.0,1.120899718837863,,,2033.0,0.32316006994118585,,,,,2702.0,0.4441157133464826,-647.0,-0.04210046850598646
2061000,Powiat m. Białystok,263884.0,146375.0,22997.0,,72488.0,,,36709.0,57915.0,291383.0,188923.0,42552.0,11466.0,91607.0,33849.0,57758.0,36790.0,53608.0,27499.0,0.10420866744478635,42548.0,0.2906780529461998,19555.0,0.8503283036917859,,,19119.0,0.2637540006621786,,,,,81.0,0.002206543354490724,-4307.0,-0.07436760770094103
2062000,Powiat m. Łomża,56667.0,29776.0,4031.0,,13648.0,,,7599.0,12482.0,63936.0,40497.0,7140.0,2166.0,17730.0,4144.0,13586.0,10316.0,14278.0,7269.0,0.12827571602519985,10721.0,0.3600550779150994,3109.0,0.7712726370627636,,,4082.0,0.29909144196951937,,,,,2717.0,0.35754704566390316,1796.0,0.14388719756449286
2063000,Powiat m. Suwałki,57627.0,29972.0,3524.0,,12920.0,,,7320.0,13997.0,68923.0,42412.0,7102.0,2693.0,18643.0,5328.0,13315.0,9105.0,16536.0,11296.0,0.19601922709840874,12440.0,0.41505405044708393,3578.0,1.0153234960272417,,,5723.0,0.44295665634674924,,,,,1785.0,0.24385245901639344,2539.0,0.1813960134314496
2200000,POMORSKIE,2095147.0,1117798.0,116308.0,,411388.0,,,378740.0,577783.0,2179900.0,1358602.0,199855.0,56118.0,524443.0,179980.0,344463.0,437816.0,522122.0,84753.0,0.04045205419953827,240804.0,0.2154271165273153,83547.0,0.7183254806204217,,,113055.0,0.2748135580036365,,,,,59076.0,0.15598035591698792,-55661.0,-0.09633547542935669
2201000,Powiat bytowski,71629.0,35806.0,1636.0,,9068.0,,,12256.0,24040.0,75092.0,44970.0,3544.0,1245.0,13037.0,4218.0,8819.0,16772.0,23330.0,3463.0,0.04834634016948443,9164.0,0.25593475953750766,1908.0,1.1662591687041566,,,3969.0,0.4376929863255404,,,,,4516.0,0.3684725848563969,-710.0,-0.029534109816971715
2202000,Powiat chojnicki,84909.0,42818.0,2018.0,,11711.0,,,18105.0,27467.0,89982.0,53820.0,4475.0,1784.0,16712.0,4755.0,11957.0,23654.0,24502.0,5073.0,0.05974631664487864,11002.0,0.25694801251809984,2457.0,1.2175421209117938,,,5001.0,0.4270344120911963,,,,,5549.0,0.3064899199116266,-2965.0,-0.10794771908107911
2203000,Powiat człuchowski,56240.0,29103.0,1582.0,,7876.0,,,9948.0,16568.0,56882.0,34635.0,2651.0,1034.0,10677.0,3046.0,7631.0,12909.0,16975.0,642.0,0.011415362731152205,5532.0,0.19008349654674775,1069.0,0.6757269279393173,,,2801.0,0.35563737938039613,,,,,2961.0,0.29764776839565743,407.0,0.02456542732979237
2204000,Powiat gdański,68861.0,36150.0,1999.0,,10076.0,,,12812.0,21114.0,79874.0,49713.0,5500.0,1876.0,16764.0,5114.0,11650.0,16383.0,21031.0,11013.0,0.15993087524142838,13563.0,0.3751867219917012,3501.0,1.751375687843922,,,6688.0,0.6637554585152838,,,,,3571.0,0.2787230721198876,-83.0,-0.003931041015439993
2205000,Powiat kartuski,87033.0,42991.0,1709.0,,9783.0,,,15874.0,31331.0,103307.0,59768.0,4698.0,1802.0,16543.0,6446.0,10097.0,23721.0,31246.0,16274.0,0.1869865453333793,16777.0,0.39024446977274313,2989.0,1.7489760093622002,,,6760.0,0.6909945824389246,,,,,7847.0,0.49433035151820587,-85.0,-0.0027129679869777536
2206000,Powiat kościerski,60365.0,30170.0,1299.0,,7030.0,,,12775.0,20376.0,65406.0,38891.0,2940.0,1067.0,12107.0,2664.0,9443.0,16489.0,18136.0,5041.0,0.08350865567795908,8721.0,0.28906198210142525,1641.0,1.2632794457274827,,,5077.0,0.7221906116642959,,,,,3714.0,0.29072407045009785,-2240.0,-0.1099332548095799
2207000,Powiat kwidzyński,78125.0,39262.0,2184.0,,12644.0,,,12876.0,23195.0,79769.0,49179.0,4176.0,1758.0,17841.0,4569.0,13272.0,16087.0,21501.0,1644.0,0.0210432,9917.0,0.25258519688248177,1992.0,0.9120879120879121,,,5197.0,0.41102499209111043,,,,,3211.0,0.24937868903386146,-1694.0,-0.07303298124595818
2208000,Powiat lęborski,60030.0,31111.0,1946.0,,9866.0,,,10679.0,18139.0,63361.0,38612.0,3980.0,1331.0,13274.0,3736.0,9538.0,13353.0,17608.0,3331.0,0.05548892220556388,7501.0,0.2411044325158304,2034.0,1.0452209660842755,,,3408.0,0.3454287451854855,,,,,2674.0,0.2503979773387021,-531.0,-0.029273940129003802
2209000,Powiat malborski,105193.0,54688.0,3210.0,,16574.0,,,18002.0,32112.0,63006.0,38987.0,4132.0,1454.0,14404.0,4180.0,10224.0,13087.0,17396.0,-42187.0,-0.4010437956898273,-15701.0,-0.2871013750731422,922.0,0.2872274143302181,,,-2170.0,-0.1309279594545674,,,,,-4915.0,-0.2730252194200644,-14716.0,-0.45827105132037865
2210000,Powiat nowodworski,34743.0,18147.0,737.0,,4786.0,,,6020.0,11302.0,35669.0,21635.0,1534.0,773.0,6871.0,1799.0,5072.0,7828.0,10973.0,926.0,0.026652850934001094,3488.0,0.19220807847027058,797.0,1.0814111261872457,,,2085.0,0.43564563309653154,,,,,1808.0,0.30033222591362124,-329.0,-0.02910989205450363
2211000,Powiat pucki,63879.0,33465.0,1682.0,,8391.0,,,12380.0,21989.0,71461.0,43674.0,3744.0,1478.0,13386.0,3783.0,9603.0,16533.0,20771.0,7582.0,0.11869315424474397,10209.0,0.3050649932765576,2062.0,1.2259215219976218,,,4995.0,0.5952806578476939,,,,,4153.0,0.3354604200323102,-1218.0,-0.05539133202965119
2212000,Powiat słupski,89804.0,46630.0,2233.0,,10815.0,,,15630.0,28324.0,91617.0,56266.0,4200.0,1159.0,15476.0,4546.0,10930.0,21245.0,28675.0,1813.0,0.02018841031579885,9636.0,0.2066480806347845,1967.0,0.8808777429467085,,,4661.0,0.4309754969949145,,,,,5615.0,0.35924504158669224,351.0,0.012392317469283999
2213000,Powiat starogardzki,114251.0,58472.0,2651.0,,15194.0,,,22883.0,38142.0,120552.0,72286.0,5826.0,1869.0,22645.0,5036.0,17609.0,29157.0,34423.0,6301.0,0.05515050196497186,13814.0,0.23624982897797236,3175.0,1.1976612599019238,,,7451.0,0.49039094379360276,,,,,6274.0,0.27417733688764584,-3719.0,-0.09750406376173247
2214000,Powiat tczewski,108839.0,56593.0,2965.0,,16727.0,,,23852.0,32579.0,111734.0,69123.0,6068.0,2302.0,23040.0,6665.0,16375.0,27932.0,28957.0,2895.0,0.026598921342533468,12530.0,0.22140547417525136,3103.0,1.0465430016863406,,,6313.0,0.3774137621809051,,,,,4080.0,0.17105483816870704,-3622.0,-0.11117591086282574
2215000,Powiat wejherowski,150505.0,79043.0,5120.0,,21919.0,,,31432.0,44565.0,173514.0,106067.0,11497.0,3961.0,34129.0,11160.0,22969.0,39989.0,45519.0,23009.0,0.15287864190558453,27024.0,0.34188985741937933,6377.0,1.2455078125,,,12210.0,0.5570509603540308,,,,,8557.0,0.27223848307457366,954.0,0.021406933692359475
2261000,Powiat m. Gdańsk,464308.0,261642.0,45729.0,,131173.0,,,75734.0,100558.0,461334.0,300272.0,69046.0,16127.0,146797.0,58857.0,87940.0,69065.0,79307.0,-2974.0,-0.00640523101044996,38630.0,0.1476444913278449,23317.0,0.5098952524656126,,,15624.0,0.11910987779497305,,,,,-6669.0,-0.08805820371299548,-21251.0,-0.21133077427952027
2262000,Powiat m. Gdynia,249805.0,141068.0,22469.0,,68694.0,,,44325.0,54114.0,253458.0,164037.0,38781.0,10424.0,80236.0,30381.0,49855.0,41199.0,42733.0,3653.0,0.014623406256880366,22969.0,0.16282218504550997,16312.0,0.7259780141528328,,,11542.0,0.16802049669549016,,,,,-3126.0,-0.07052453468697123,-11381.0,-0.21031526037624274
2263000,Powiat m. Słupsk,98425.0,54560.0,7159.0,,23622.0,,,17187.0,23075.0,99943.0,65054.0,12259.0,2253.0,29060.0,10192.0,18868.0,18700.0,20207.0,1518.0,0.015422910845821692,10494.0,0.19233870967741937,5100.0,0.7123899986031569,,,5438.0,0.23020912708492083,,,,,1513.0,0.08803165182987141,-2868.0,-0.12429035752979414
2264000,Powiat m. Sopot,48203.0,26079.0,7980.0,,15439.0,,,5970.0,8793.0,41927.0,26199.0,9032.0,1742.0,13987.0,6604.0,7383.0,4256.0,6094.0,-6276.0,-0.13019936518473954,120.0,0.004601403428045554,1052.0,0.1318295739348371,,,-1452.0,-0.09404754193924476,,,,,-1714.0,-0.28710217755443884,-2699.0,-0.3069487092005004
2400000,ŚLĄSKIE,4907919.0,2729880.0,215873.0,,923909.0,,,1119773.0,1337744.0,4742874.0,3027995.0,364703.0,113630.0,1181800.0,319180.0,862620.0,1096410.0,1081218.0,-165045.0,-0.03362830560162056,298115.0,0.10920443389453016,148830.0,0.6894331389289072,,,257891.0,0.27913030395850674,,,,,-23363.0,-0.020864050124444866,-256526.0,-0.19176015739932303
2401000,Powiat będziński,156526.0,86617.0,6230.0,,32551.0,,,30610.0,45105.0,152232.0,98243.0,11880.0,4288.0,43914.0,11282.0,32632.0,31760.0,36036.0,-4294.0,-0.02743314209779845,11626.0,0.13422307399240335,5650.0,0.9069020866773676,,,11363.0,0.3490829774814906,,,,,1150.0,0.037569421757595554,-9069.0,-0.2010641835716661
2402000,Powiat bielski,137483.0,72623.0,3877.0,,21886.0,,,34759.0,38240.0,146912.0,89764.0,9385.0,2789.0,32375.0,7182.0,25193.0,41434.0,33417.0,9429.0,0.06858302481034019,17141.0,0.23602715393194992,5508.0,1.4206860974980655,,,10489.0,0.4792561454811295,,,,,6675.0,0.1920365948387468,-4823.0,-0.1261244769874477
2403000,Powiat cieszyński,161358.0,86050.0,6164.0,,28710.0,,,37503.0,45688.0,169109.0,104675.0,11327.0,3674.0,39984.0,9724.0,30260.0,44108.0,38929.0,7751.0,0.04803604407590575,18625.0,0.21644392794886694,5163.0,0.8376054510058404,,,11274.0,0.39268547544409615,,,,,6605.0,0.17611924379382982,-6759.0,-0.14793818945893888
